index,attr_1,attr_2,utility
76,1,3,4.25783787347188
76,2,1,3.3872413193551423
76,2,2,7.509459105901308
76,2,3,10.206327386768821
76,3,1,5.3376345677853765
76,3,2,11.255061628511609
76,3,3,15.06244575625639
77,1,1,0.39275659505304755
77,1,2,1.1634970636087016
77,1,3,1.8053518616693665
77,2,1,1.4362130742274712
77,2,2,3.1840611079712677
77,2,3,4.327551376089713
77,3,1,2.2631929139200784
77,3,2,4.772221739778998
77,3,3,6.386578187200417
78,1,1,1.4195729827277201
78,1,2,4.2053246661812675
78,1,3,6.525234100262219
78,2,1,5.1910249332370055
78,2,2,11.508418142843938
78,2,3,15.641430576190285
78,3,1,8.180047275508727
78,3,2,17.248639831143112
78,3,3,23.083543244903034
79,1,1,0.8845515726141077
79,1,2,2.6203841521947413
79,1,3,4.065945291499832
79,2,1,3.23458485336259
79,2,2,7.171022194993308
79,2,3,9.746347797855519
79,3,1,5.097077620979789
79,3,2,10.747817599891865
79,3,3,14.383610231543209
80,1,1,0.23218665114031847
80,1,2,0.687826735982399
80,1,3,1.067273237854436
80,2,1,0.8490487702282331
80,2,2,1.8823273625389483
80,2,3,2.5583266437989014
80,3,1,1.337935989328525
80,3,2,2.8212032546739336
80,3,3,3.775565376137316
81,1,1,0.7822213360950052
81,1,2,2.3172423814186742
81,1,3,3.595572329386042
81,2,1,2.860388657986993
81,2,2,6.341435294674123
81,2,3,8.61883177026592
81,3,1,4.507417080362977
81,3,2,9.504445533059402
81,3,3,12.719627844803934
82,1,1,1.1106002001019624
82,1,2,3.290027686199239
82,1,3,5.105004382048991
82,2,1,4.061188399422416
82,2,2,9.00358885933449
82,2,3,12.23704320888008
82,3,1,6.399644295545175
82,3,2,13.494440286645332
82,3,3,18.05936578025789
83,1,1,4.115395700433183
83,1,2,12.191395060839554
83,1,3,18.916900143407293
83,2,1,15.048977369261866
83,2,2,33.36333891959632
83,2,3,45.34509808589685
83,3,1,23.714266048007556
83,3,2,50.004458427356624
83,3,3,66.92006383377218
84,1,1,0.7470813182512639
84,1,2,2.2131440464923613
84,1,3,3.434047106302966
84,2,1,2.7318903623722464
84,2,2,6.056556655947355
84,2,3,8.231644808949687
84,3,1,4.30492871891805
84,3,2,9.07747381774683
84,3,3,12.148219307594367
85,1,1,0.9492156376487759
85,1,2,2.8119441431318175
85,1,3,4.363181268346204
85,2,1,3.471045238255534
85,2,2,7.695251035841681
85,2,3,10.458842679288477
85,3,1,5.46969327050685
85,3,2,11.53352371107568
85,3,3,15.43510653344577
86,1,1,1.9069579384928053
86,1,2,5.6491475631669745
86,1,3,8.765556346464843
86,2,1,6.9732703607314805
86,2,2,15.459627369648402
86,2,3,21.011635590116896
86,3,1,10.988519983878678
86,3,2,23.170651353901157
86,3,3,31.008864338081665
87,1,1,2.610403873061253
87,1,2,7.733026712713331
87,1,3,11.999028281889293
87,2,1,9.54559698990727
87,2,2,21.162433815247038
87,2,3,28.76248805316779
87,3,1,15.042007244165594
87,3,2,31.717929805720125
87,3,3,42.447532760652294
88,1,1,1.127662233670596
88,1,2,3.340572034037923
88,1,3,5.183432025161737
88,2,1,4.123580007845617
88,2,2,9.141910043989451
88,2,3,12.425039611178189
88,3,1,6.497961354904504
88,3,2,13.701753947438409
88,3,3,18.336809909245716
89,1,1,1.4052898774855096
89,1,2,4.16301257971896
89,1,3,6.459580127892991
89,2,1,5.138795173768144
89,2,2,11.392625612621396
89,2,3,15.48405353268726
89,3,1,8.09774331682261
89,3,2,17.075091770570832
89,3,3,22.851287009019664
90,1,1,0.4375245720832215
90,1,2,1.296117140456231
90,1,3,2.01113313101681
90,2,1,1.5999184192867102
90,2,2,3.5469932046941124
90,2,3,4.8208230946092065
90,3,1,2.5211607486079766
90,3,2,5.316178775562107
90,3,3,7.114546066510964
91,1,1,0.4875831592572898
91,1,2,1.4444100524506487
91,1,3,2.2412333118553676
91,2,1,1.7829702083140646
91,2,2,3.9528160541345216
91,2,3,5.372388900349495
91,3,1,2.809614822200045
91,3,2,5.924419810807985
91,3,3,7.9285440615918485
92,1,1,1.2987003582673438
92,1,2,3.847253164896024
92,1,3,5.969628872131219
92,2,1,4.749023842096238
92,2,2,10.528508887569133
92,2,3,14.30960700173337
92,3,1,7.483539385860946
92,3,2,15.779966934342895
92,3,3,21.118044825445452
93,1,1,2.2481069128555715
93,1,2,6.6597628779030345
93,1,3,10.333687712633827
93,2,1,8.220767216062251
93,2,2,18.225307678965823
93,2,3,24.770553281252752
93,3,1,12.954332782680012
93,3,2,27.315810397602036
93,3,3,36.55625584135294
94,1,1,1.2257541779156813
94,1,2,3.631158342531127
94,1,3,5.634323178583907
94,2,1,4.482277823682817
94,2,2,9.937137288063807
94,2,3,13.505856416415542
94,3,1,7.063199458921919
94,3,2,14.893628290784218
94,3,3,19.931873822484725
95,1,1,2.243492626897659
95,1,2,6.646093576788035
95,1,3,10.312477604772324
