index,attr_1,attr_2,utility
27,1,2,1.279365817404076
27,1,3,1.3976941597105588
27,2,1,1.3780532158164807
27,2,2,1.5984611097389547
27,2,3,1.7236688303075463
27,3,1,1.5326948562326008
27,3,2,1.8165823207786438
27,3,3,1.8897809256524614
28,1,1,0.7125906691415822
28,1,2,0.9493482903102066
28,1,3,1.037153363679945
28,2,1,1.022578879781543
28,2,2,1.1861316763465979
28,2,3,1.2790415648541849
28,3,1,1.1373300908446107
28,3,2,1.3479876490199076
28,3,3,1.4023043811419627
29,1,1,1.193429720677364
29,1,2,1.589945692518372
29,1,3,1.7369995184012397
29,2,1,1.7125905231658123
29,2,2,1.9865048147404807
29,2,3,2.142108062286996
29,3,1,1.904773092622355
29,3,2,2.2575773064560467
29,3,3,2.348545663539111
30,1,1,1.1126640557178036
30,1,2,1.4823457066281673
30,1,3,1.6194476268173037
30,2,1,1.5966905166464325
30,2,2,1.8520675877064328
30,2,3,1.9971403452373075
30,3,1,1.7758670810179125
30,3,2,2.104795178447665
30,3,3,2.1896072284413415
31,1,1,1.2063600226515903
31,1,2,1.6071720759163104
31,1,3,1.7558191672778118
31,2,1,1.7311457109904993
31,2,2,2.008027747078105
31,2,3,2.165316889440282
31,3,1,1.9254104966129386
31,3,2,2.282037193617285
31,3,3,2.373991154047412
32,1,1,0.5876704602155575
32,1,2,0.7829234521742015
32,1,3,0.8553359185605703
32,2,1,0.8433164043697714
32,2,2,0.9781976923084864
32,2,3,1.0548200777848549
32,3,1,0.9379512346250733
32,3,2,1.111679616881178
32,3,3,1.156474392263272
33,1,1,0.23766939919211919
33,1,2,0.3166348473996963
33,1,3,0.3459203544060466
33,2,1,0.34105934656287457
33,2,2,0.3956088889286676
33,2,3,0.42659699800285134
33,3,1,0.3793321623194736
33,3,2,0.44959249192372513
33,3,3,0.4677086779033694
34,1,1,1.0256442584827463
34,1,2,1.366413658531382
34,1,3,1.4927930419098014
34,2,1,1.4718157314031222
34,2,2,1.7072201424064555
34,2,3,1.8409469758196295
34,3,1,1.6369791637598166
34,3,2,1.9401822849973753
34,3,3,2.0183613109838388
35,1,1,0.9004468669942854
35,1,2,1.1996195441711042
35,1,3,1.3105721662665184
35,2,1,1.292155494630635
35,2,2,1.498824778460251
35,2,3,1.6162279688784276
35,3,1,1.4371579104074401
35,3,2,1.7033499144314563
35,3,3,1.7719858556283719
36,1,1,1.193935973502055
36,1,2,1.5906201473974457
36,1,3,1.7377363535055121
36,2,1,1.7133170039755912
36,2,2,1.9873474899783268
36,2,3,2.1430167444142607
36,3,1,1.905581097267981
36,3,2,2.2585349706306097
36,3,3,2.3495419164859603
37,1,1,1.1452583789262067
37,1,2,1.525769464967568
37,1,3,1.6668876417043776
37,2,1,1.6434638859270567
37,2,2,1.9063219596772851
37,2,3,2.055644471052006
37,3,1,1.8278892392932777
37,3,2,2.16645293936954
37,3,3,2.253749469162177
38,1,1,1.4611668955169552
38,1,2,1.9466383074983604
38,1,3,2.1266825769817825
38,2,1,2.0967976033022313
38,2,2,2.432162550331303
38,2,3,2.6226742413095137
38,3,1,2.3320949178570474
38,3,2,2.764048160616986
38,3,3,2.8754245991339498
39,1,1,1.8950168304520711
39,1,2,2.5246345005694946
39,1,3,2.758137546624219
39,2,1,2.719379121235495
39,2,2,3.1543206880843067
39,2,3,3.401399144288903
39,3,1,3.0245409563479693
39,3,2,3.584749832904011
39,3,3,3.7291961833880083
40,1,1,1.5832524438837832
40,1,2,2.109286671605138
40,1,3,2.3043742625856654
40,2,1,2.2719922959816294
40,2,2,2.6353781443784206
40,2,3,2.8418077461269386
40,3,1,2.5269495150721992
40,3,2,2.9949939454117187
40,3,3,3.115676270623218
41,1,1,1.2846833143535503
41,1,2,1.7115182121887595
41,1,3,1.8698162612069682
41,2,1,1.8435408732592886
41,2,2,2.138399559826289
41,2,3,2.305900747637142
41,3,1,2.0504183592249317
41,3,2,2.4301991530939793
41,3,3,2.5281232523969854
42,1,1,1.114444071509465
42,1,2,1.484717131096263
42,1,3,1.6220383839597583
42,2,1,1.5992448674582713
42,2,2,1.8550304852103112
42,2,3,2.000335326988015
42,3,1,1.7787080746061024
42,3,2,2.1081623840625103
42,3,3,2.193110114531831
43,1,1,0.5748424475452186
43,1,2,0.7658333436111266
43,1,3,0.8366651485568063
43,2,1,0.82490800331386
43,2,2,0.9568450240351369
43,2,3,1.0317948515078892
43,3,1,0.9174770894425556
43,3,2,1.0874132275079937
43,3,3,1.1312301964746425
44,1,1,1.1430921240114402
44,1,2,1.5228834737684591
44,1,3,1.663734725635262
44,2,1,1.6403552758652218
44,2,2,1.902716153869385
44,2,3,2.0517562218845082
44,3,1,1.8244317888863393
44,3,2,2.1623550961108684
44,3,3,2.249486504617179
45,1,1,0.8984158439249285
45,1,2,1.1969137154787395
45,1,3,1.3076160759059292
45,2,1,1.2892409444056434
45,2,2,1.4954440707099557
45,2,3,1.6125824497362604
45,3,1,1.4339162967405619
45,3,2,1.6995078854365133
45,3,3,1.7679890133012182
46,1,1,1.1703182963808183
46,1,2,1.5591555178883978
46,1,3,1.7033615653847172
46,2,1,1.6794252637949771
46,2,2,1.948035054146166
46,2,3,2.1006249590436252
46,3,1,1.8678861118730798
46,3,2,2.213858077658774
46,3,3,2.3030647823699564
47,1,1,1.165547169329599
47,1,2,1.5527991880835406
47,1,3,1.6964173396405355
47,2,1,1.6725786210214917
47,2,2,1.940093349079858
47,2,3,2.0920611789185486
47,3,1,1.860271156194343
47,3,2,2.2048326713274
47,3,3,2.293675700170817
48,1,1,0.8823982625939163
48,1,2,1.1755743068813476
48,1,3,1.2843029887790816
48,2,1,1.2662554618788973
48,2,2,1.4687822557046337
48,2,3,1.5838322103941191
48,3,1,1.4083514416011362
48,3,2,1.6692078790844989
48,3,3,1.7364680778631578
49,1,1,1.375283662717823
49,1,2,1.8322204463686493
49,1,3,2.001682225954691
49,2,1,1.9735538059991475
49,2,2,2.2892069556238743
49,2,3,2.4685209114512006
49,3,1,2.195021013873527
49,3,2,2.6015852740195617
49,3,3,2.7064153223692973
50,1,1,1.4238456709860186
50,1,2,1.896917139042128
50,1,3,2.0723627055111886
50,2,1,2.043241055868212
50,2,2,2.3700400885405606
50,2,3,2.555685716910467
50,3,1,2.2725283903619076
50,3,2,2.693448653925991
50,3,3,2.801980307851885
