run_id,run_role,seed,max_steps,step,epoch,loss,grad_norm,learning_rate
sft_pilot6k_seed1,pilot,1,6000,170,0.0017189079878665318,0.8496123313903808,20.2689266204834,5.633333333333334e-07
sft_pilot6k_seed1,pilot,1,6000,180,0.001820020222446916,0.7349603652954102,22.77576446533203,5.966666666666666e-07
sft_pilot6k_seed1,pilot,1,6000,190,0.0019211324570273002,0.8823375701904297,0.015656230971217155,6.3e-07
sft_pilot6k_seed1,pilot,1,6000,200,0.0020222446916076846,1.2411606788635254,0.0032577014062553644,6.633333333333333e-07
sft_pilot6k_seed1,pilot,1,6000,210,0.002123356926188069,0.9524227142333984,0.04607444256544113,6.966666666666666e-07
sft_pilot6k_seed1,pilot,1,6000,220,0.002224469160768453,0.6671231746673584,29.3651180267334,7.3e-07
sft_pilot6k_seed1,pilot,1,6000,230,0.002325581395348837,0.8657731056213379,23.458829879760742,7.633333333333333e-07
sft_pilot6k_seed1,pilot,1,6000,240,0.0024266936299292214,0.7179718971252441,0.08001735806465149,7.966666666666666e-07
sft_pilot6k_seed1,pilot,1,6000,250,0.0025278058645096056,1.013101863861084,0.48241716623306274,8.299999999999999e-07
sft_pilot6k_seed1,pilot,1,6000,260,0.0026289180990899897,0.5642770290374756,20.944517135620117,8.633333333333333e-07
sft_pilot6k_seed1,pilot,1,6000,270,0.002730030333670374,0.4415043830871582,2.5072619915008545,8.966666666666666e-07
sft_pilot6k_seed1,pilot,1,6000,280,0.0028311425682507585,0.7890101909637451,0.21357277035713196,9.3e-07
sft_pilot6k_seed1,pilot,1,6000,290,0.0029322548028311427,0.6524294853210449,21.38160514831543,9.633333333333334e-07
sft_pilot6k_seed1,pilot,1,6000,300,0.003033367037411527,0.412168025970459,0.004138164687901735,9.966666666666667e-07
sft_pilot6k_seed1,pilot,1,6000,310,0.003134479271991911,0.4934852123260498,1.0977948904037476,9.999938485971278e-07
sft_pilot6k_seed1,pilot,1,6000,320,0.0032355915065722953,0.6381865501403808,16.663911819458008,9.99972584682756e-07
sft_pilot6k_seed1,pilot,1,6000,330,0.0033367037411526795,0.7022598266601563,18.639480590820312,9.999361329594253e-07
sft_pilot6k_seed1,pilot,1,6000,340,0.0034378159757330637,0.5267580986022949,38.22056579589844,9.998844945344403e-07
sft_pilot6k_seed1,pilot,1,6000,350,0.003538928210313448,0.4260432243347168,1.3575631380081177,9.99817670976436e-07
sft_pilot6k_seed1,pilot,1,6000,360,0.003640040444893832,0.527314567565918,25.132993698120117,9.997356643153302e-07
sft_pilot6k_seed1,pilot,1,6000,370,0.0037411526794742162,0.38632023334503174,9.942876815795898,9.996384770422628e-07
sft_pilot6k_seed1,pilot,1,6000,380,0.0038422649140546004,0.7186888694763184,0.14598505198955536,9.995261121095192e-07
sft_pilot6k_seed1,pilot,1,6000,390,0.003943377148634985,0.620710039138794,25.61646270751953,9.993985729304407e-07
sft_pilot6k_seed1,pilot,1,6000,400,0.004044489383215369,0.6195864200592041,15.466463088989258,9.99255863379321e-07
sft_pilot6k_seed1,pilot,1,6000,410,0.004145601617795753,0.5048605442047119,5.450601577758789,9.99097987791289e-07
sft_pilot6k_seed1,pilot,1,6000,420,0.004246713852376138,0.48349928855895996,0.4254106283187866,9.989249509621758e-07
sft_pilot6k_seed1,pilot,1,6000,430,0.004347826086956522,0.48862638473510744,1.4347009658813477,9.987367581483703e-07
sft_pilot6k_seed1,pilot,1,6000,440,0.004448938321536906,0.20057334899902343,0.015979213640093803,9.985334150666592e-07
sft_pilot6k_seed1,pilot,1,6000,450,0.00455005055611729,0.3068467378616333,20.82701873779297,9.983149278940525e-07
sft_pilot6k_seed1,pilot,1,6000,460,0.004651162790697674,0.13404061794281005,0.03391806408762932,9.980813032675973e-07
sft_pilot6k_seed1,pilot,1,6000,470,0.0047522750252780585,0.16823936700820924,15.643683433532715,9.978325482841752e-07
sft_pilot6k_seed1,pilot,1,6000,480,0.004853387259858443,0.7967409610748291,32.93830490112305,9.975686705002865e-07
sft_pilot6k_seed1,pilot,1,6000,490,0.004954499494438827,0.20863351821899415,0.02046249806880951,9.97289677931822e-07
sft_pilot6k_seed1,pilot,1,6000,500,0.005055611729019211,0.6182818412780762,29.60055923461914,9.969955790538174e-07
sft_pilot6k_seed1,pilot,1,6000,510,0.005156723963599595,0.31866600513458254,6.073397159576416,9.96686382800198e-07
sft_pilot6k_seed1,pilot,1,6000,520,0.0052578361981799795,0.5127752304077149,24.262863159179688,9.963620985635063e-07
sft_pilot6k_seed1,pilot,1,6000,530,0.005358948432760364,0.45524582862854,25.59071922302246,9.960227361946164e-07
sft_pilot6k_seed1,pilot,1,6000,540,0.005460060667340748,0.3410148620605469,27.297456741333008,9.956683060024349e-07
sft_pilot6k_seed1,pilot,1,6000,550,0.005561172901921132,0.2176673412322998,0.010978479869663715,9.952988187535885e-07
sft_pilot6k_seed1,pilot,1,6000,560,0.005662285136501517,0.5632865905761719,21.787364959716797,9.94914285672096e-07
sft_pilot6k_seed1,pilot,1,6000,570,0.005763397371081901,0.2783625364303589,14.139528274536133,9.945147184390278e-07
sft_pilot6k_seed1,pilot,1,6000,580,0.0058645096056622855,0.41405763626098635,23.688264846801758,9.941001291921512e-07
sft_pilot6k_seed1,pilot,1,6000,590,0.00596562184024267,0.41992850303649903,8.353919982910156,9.936705305255612e-07
sft_pilot6k_seed1,pilot,1,6000,600,0.006066734074823054,0.5482547283172607,0.1661539524793625,9.932259354892981e-07
sft_pilot6k_seed1,pilot,1,6000,610,0.006167846309403438,0.3694024562835693,39.604705810546875,9.92766357588952e-07
sft_pilot6k_seed1,pilot,1,6000,620,0.006268958543983822,0.2916815757751465,0.2729334235191345,9.922918107852503e-07
sft_pilot6k_seed1,pilot,1,6000,630,0.006370070778564206,0.7790747165679932,54.840755462646484,9.918023094936364e-07
sft_pilot6k_seed1,pilot,1,6000,640,0.006471183013144591,0.25429630279541016,21.797012329101562,9.912978685838294e-07
sft_pilot6k_seed1,pilot,1,6000,650,0.006572295247724975,0.5861002445220947,0.1244276687502861,9.90778503379374e-07
sft_pilot6k_seed1,pilot,1,6000,660,0.006673407482305359,0.4556004524230957,31.567955017089844,9.902442296571742e-07
sft_pilot6k_seed1,pilot,1,6000,670,0.006774519716885743,0.6190773010253906,1.0368047952651978,9.896950636470146e-07
sft_pilot6k_seed1,pilot,1,6000,680,0.006875631951466127,0.16406571865081787,20.029645919799805,9.891310220310665e-07
sft_pilot6k_seed1,pilot,1,6000,690,0.0069767441860465115,0.16104778051376342,4.400774955749512,9.885521219433823e-07
sft_pilot6k_seed1,pilot,1,6000,700,0.007077856420626896,0.5781055450439453,23.948122024536133,9.879583809693736e-07
sft_pilot6k_seed1,pilot,1,6000,710,0.00717896865520728,0.14922828674316407,4.0313568115234375,9.873498171452787e-07
sft_pilot6k_seed1,pilot,1,6000,720,0.007280080889787664,0.37838447093963623,11.644635200500488,9.867264489576135e-07
sft_pilot6k_seed1,pilot,1,6000,730,0.007381193124368048,0.559150505065918,57.912418365478516,9.860882953426098e-07
sft_pilot6k_seed1,pilot,1,6000,740,0.0074823053589484325,0.30733048915863037,44.40689468383789,9.854353756856412e-07
sft_pilot6k_seed1,pilot,1,6000,750,0.007583417593528817,0.31214113235473634,0.015151924453675747,9.84767709820633e-07
sft_pilot6k_seed1,pilot,1,6000,760,0.007684529828109201,0.13689873218536378,13.63122844696045,9.840853180294608e-07
sft_pilot6k_seed1,pilot,1,6000,770,0.007785642062689585,0.27265143394470215,3.428319215774536,9.833882210413332e-07
sft_pilot6k_seed1,pilot,1,6000,780,0.00788675429726997,0.1836252212524414,47.36013412475586,9.826764400321631e-07
sft_pilot6k_seed1,pilot,1,6000,790,0.007987866531850353,0.25017623901367186,11.509222030639648,9.819499966239242e-07
sft_pilot6k_seed1,pilot,1,6000,800,0.008088978766430738,0.20813117027282715,50.91064453125,9.812089128839938e-07
sft_pilot6k_seed1,pilot,1,6000,810,0.008190091001011122,0.2016294240951538,3.7091290950775146,9.804532113244828e-07
sft_pilot6k_seed1,pilot,1,6000,820,0.008291203235591507,0.38852388858795167,2.152495861053467,9.796829149015516e-07
sft_pilot6k_seed1,pilot,1,6000,830,0.00839231547017189,0.3898252010345459,0.019856734201312065,9.78898047014713e-07
sft_pilot6k_seed1,pilot,1,6000,840,0.008493427704752275,0.2370361566543579,2.6865553855895996,9.780986315061217e-07
sft_pilot6k_seed1,pilot,1,6000,850,0.008594539939332659,0.11595650911331176,0.6374900341033936,9.77284692659849e-07
sft_pilot6k_seed1,pilot,1,6000,860,0.008695652173913044,0.16173092126846314,8.156925201416016,9.764562552011459e-07
sft_pilot6k_seed1,pilot,1,6000,870,0.008796764408493427,0.08752912878990174,0.023287277668714523,9.756133442956922e-07
sft_pilot6k_seed1,pilot,1,6000,880,0.008897876643073812,0.8533029556274414,0.03702206537127495,9.747559855488313e-07
sft_pilot6k_seed1,pilot,1,6000,890,0.008998988877654197,0.19039514064788818,31.664026260375977,9.738842050047928e-07
sft_pilot6k_seed1,pilot,1,6000,900,0.00910010111223458,0.24405910968780517,0.2510856091976166,9.729980291459018e-07
sft_pilot6k_seed1,pilot,1,6000,910,0.009201213346814965,0.24664306640625,15.304839134216309,9.720974848917734e-07
sft_pilot6k_seed1,pilot,1,6000,920,0.009302325581395349,0.1446926474571228,2.2018239498138428,9.711825995984957e-07
sft_pilot6k_seed1,pilot,1,6000,930,0.009403437815975734,0.16802231073379517,14.147396087646484,9.702534010577989e-07
sft_pilot6k_seed1,pilot,1,6000,940,0.009504550050556117,0.6146161079406738,43.82292175292969,9.693099174962102e-07
sft_pilot6k_seed1,pilot,1,6000,950,0.009605662285136502,0.5030429840087891,59.74701690673828,9.683521775741975e-07
sft_pilot6k_seed1,pilot,1,6000,960,0.009706774519716885,0.2061070680618286,3.789548635482788,9.673802103852978e-07
sft_pilot6k_seed1,pilot,1,6000,970,0.00980788675429727,0.7034290313720704,58.195037841796875,9.663940454552341e-07
sft_pilot6k_seed1,pilot,1,6000,980,0.009908998988877654,0.8198974609375,85.10519409179688,9.653937127410178e-07
sft_pilot6k_seed1,pilot,1,6000,990,0.010010111223458039,0.6690972805023193,3.6613075733184814,9.6437924263004e-07
sft_pilot6k_seed1,pilot,1,6000,1000,0.010111223458038422,0.1165885090827942,0.27444714307785034,9.63350665939146e-07
sft_pilot6k_seed1,pilot,1,6000,1010,0.010212335692618807,0.24666223526000977,17.022382736206055,9.62308013913702e-07
sft_pilot6k_seed1,pilot,1,6000,1020,0.01031344792719919,0.22726168632507324,30.01642417907715,9.612513182266447e-07
sft_pilot6k_seed1,pilot,1,6000,1030,0.010414560161779576,0.2524055242538452,2.381981611251831,9.601806109775178e-07
sft_pilot6k_seed1,pilot,1,6000,1040,0.010515672396359959,0.4124616146087646,42.970916748046875,9.590959246914994e-07
sft_pilot6k_seed1,pilot,1,6000,1050,0.010616784630940344,0.31980290412902834,4.649036407470703,9.57997292318412e-07
sft_pilot6k_seed1,pilot,1,6000,1060,0.010717896865520727,0.31534671783447266,29.48870849609375,9.568847472317232e-07
sft_pilot6k_seed1,pilot,1,6000,1070,0.010819009100101112,0.4494306564331055,24.141077041625977,9.557583232275301e-07
sft_pilot6k_seed1,pilot,1,6000,1080,0.010920121334681496,0.27325470447540284,17.226722717285156,9.546180545235343e-07
sft_pilot6k_seed1,pilot,1,6000,1090,0.01102123356926188,0.595967960357666,60.60577392578125,9.534639757580012e-07
sft_pilot6k_seed1,pilot,1,6000,1100,0.011122345803842264,0.21958343982696532,22.527812957763672,9.522961219887091e-07
sft_pilot6k_seed1,pilot,1,6000,1110,0.01122345803842265,0.10472490787506103,25.710784912109375,9.511145286918827e-07
sft_pilot6k_seed1,pilot,1,6000,1120,0.011324570273003034,0.04233536720275879,27.497901916503906,9.499192317611167e-07
sft_pilot6k_seed1,pilot,1,6000,1130,0.011425682507583418,0.3268053293228149,0.00016124811372719705,9.48710267506285e-07
sft_pilot6k_seed1,pilot,1,6000,1140,0.011526794742163803,0.17925723791122436,0.03501538187265396,9.474876726524374e-07
sft_pilot6k_seed1,pilot,1,6000,1150,0.011627906976744186,0.6083409309387207,0.9109145998954773,9.462514843386844e-07
sft_pilot6k_seed1,pilot,1,6000,1160,0.011729019211324571,0.23453423976898194,0.022567007690668106,9.450017401170689e-07
sft_pilot6k_seed1,pilot,1,6000,1170,0.011830131445904954,0.327630352973938,65.97611999511719,9.437384779514255e-07
sft_pilot6k_seed1,pilot,1,6000,1180,0.01193124368048534,0.16003427505493165,0.06285136193037033,9.424617362162271e-07
sft_pilot6k_seed1,pilot,1,6000,1190,0.012032355915065723,0.1622498631477356,3.735571226570755e-05,9.411715536954195e-07
sft_pilot6k_seed1,pilot,1,6000,1200,0.012133468149646108,0.5064618587493896,9.077566146850586,9.398679695812429e-07
sft_pilot6k_seed1,pilot,1,6000,1210,0.012234580384226491,0.2793965578079224,0.0018737270729616284,9.385510234730414e-07
sft_pilot6k_seed1,pilot,1,6000,1220,0.012335692618806876,0.2190418243408203,81.83698272705078,9.372207553760603e-07
sft_pilot6k_seed1,pilot,1,6000,1230,0.01243680485338726,0.4438657760620117,0.09056470543146133,9.358772057002311e-07
sft_pilot6k_seed1,pilot,1,6000,1240,0.012537917087967644,0.21198523044586182,1.6205440759658813,9.345204152589428e-07
sft_pilot6k_seed1,pilot,1,6000,1250,0.012639029322548028,0.5782196521759033,84.55462646484375,9.331504252678035e-07
sft_pilot6k_seed1,pilot,1,6000,1260,0.012740141557128413,0.587930965423584,6.7683000564575195,9.317672773433876e-07
sft_pilot6k_seed1,pilot,1,6000,1270,0.012841253791708796,0.0975859820842743,6.121377944946289,9.303710135019717e-07
sft_pilot6k_seed1,pilot,1,6000,1280,0.012942366026289181,0.7117500305175781,76.4562759399414,9.289616761582586e-07
sft_pilot6k_seed1,pilot,1,6000,1290,0.013043478260869565,0.37187659740448,22.191396713256836,9.275393081240881e-07
sft_pilot6k_seed1,pilot,1,6000,1300,0.01314459049544995,0.6672116756439209,0.0054968190379440784,9.261039526071373e-07
sft_pilot6k_seed1,pilot,1,6000,1310,0.013245702730030333,0.521962308883667,58.80514907836914,9.246556532096077e-07
sft_pilot6k_seed1,pilot,1,6000,1320,0.013346814964610718,0.9540551185607911,73.13475799560547,9.231944539269007e-07
sft_pilot6k_seed1,pilot,1,6000,1330,0.013447927199191101,0.5353054523468017,113.84833526611328,9.217203991462814e-07
sft_pilot6k_seed1,pilot,1,6000,1340,0.013549039433771486,0.27126877307891845,2.0205307006835938,9.202335336455296e-07
sft_pilot6k_seed1,pilot,1,6000,1350,0.013650151668351871,0.5089710235595704,102.48930358886719,9.187339025915801e-07
sft_pilot6k_seed1,pilot,1,6000,1360,0.013751263902932255,0.5549799919128418,0.0004363571642898023,9.172215515391509e-07
sft_pilot6k_seed1,pilot,1,6000,1370,0.01385237613751264,0.6478991031646728,0.12699586153030396,9.156965264293585e-07
sft_pilot6k_seed1,pilot,1,6000,1380,0.013953488372093023,0.9614238739013672,34.49787521362305,9.141588735883231e-07
sft_pilot6k_seed1,pilot,1,6000,1390,0.014054600606673408,0.6133565425872802,6.637038313783705e-05,9.126086397257611e-07
sft_pilot6k_seed1,pilot,1,6000,1400,0.014155712841253791,0.7351558208465576,0.08197809755802155,9.110458719335657e-07
sft_pilot6k_seed1,pilot,1,6000,1410,0.014256825075834176,0.27275683879852297,32.24656295776367,9.094706176843776e-07
sft_pilot6k_seed1,pilot,1,6000,1420,0.01435793731041456,0.17613250017166138,0.00038427356048487127,9.078829248301416e-07
sft_pilot6k_seed1,pilot,1,6000,1430,0.014459049544994945,0.24022295475006103,6.103877967689186e-05,9.062828416006538e-07
sft_pilot6k_seed1,pilot,1,6000,1440,0.014560161779575328,0.5388337135314941,6.501208305358887,9.046704166020959e-07
sft_pilot6k_seed1,pilot,1,6000,1450,0.014661274014155713,1.2372781753540039,85.9303207397461,9.030456988155595e-07
sft_pilot6k_seed1,pilot,1,6000,1460,0.014762386248736097,0.5942761421203613,72.71448516845703,9.014087375955572e-07
sft_pilot6k_seed1,pilot,1,6000,1470,0.014863498483316482,0.2116851329803467,0.5710071325302124,8.997595826685242e-07
sft_pilot6k_seed1,pilot,1,6000,1480,0.014964610717896865,0.16325277090072632,0.003905975492671132,8.980982841313074e-07
sft_pilot6k_seed1,pilot,1,6000,1490,0.01506572295247725,0.6908099174499511,0.002587351016700268,8.964248924496434e-07
sft_pilot6k_seed1,pilot,1,6000,1500,0.015166835187057633,0.3604480981826782,0.8516388535499573,8.947394584566257e-07
sft_pilot6k_seed1,pilot,1,6000,1510,0.015267947421638018,0.3029997110366821,0.022187545895576477,8.930420333511606e-07
sft_pilot6k_seed1,pilot,1,6000,1520,0.015369059656218402,0.41252889633178713,0.834377646446228,8.913326686964116e-07
sft_pilot6k_seed1,pilot,1,6000,1530,0.015470171890798787,0.4239786148071289,2.000253677368164,8.896114164182339e-07
sft_pilot6k_seed1,pilot,1,6000,1540,0.01557128412537917,0.28392012119293214,5.269647226668894e-05,8.878783288035957e-07
sft_pilot6k_seed1,pilot,1,6000,1550,0.015672396359959553,0.5825994491577149,0.00019015507132280618,8.861334584989908e-07
sft_pilot6k_seed1,pilot,1,6000,1560,0.01577350859453994,0.5522663593292236,0.03094753623008728,8.843768585088392e-07
sft_pilot6k_seed1,pilot,1,6000,1570,0.015874620829120323,0.5963351249694824,62.36690902709961,8.826085821938769e-07
sft_pilot6k_seed1,pilot,1,6000,1580,0.015975733063700707,0.07846934795379638,5.3084688261151314e-05,8.808286832695349e-07
sft_pilot6k_seed1,pilot,1,6000,1590,0.016076845298281094,0.175570809841156,0.022954892367124557,8.790372158043073e-07
sft_pilot6k_seed1,pilot,1,6000,1600,0.016177957532861477,0.4765910625457764,0.001366866985335946,8.772342342181094e-07
sft_pilot6k_seed1,pilot,1,6000,1610,0.01627906976744186,0.019555968046188355,35.35953903198242,8.75419793280624e-07
sft_pilot6k_seed1,pilot,1,6000,1620,0.016380182002022244,1.3580718040466309,0.20191890001296997,8.735939481096377e-07
sft_pilot6k_seed1,pilot,1,6000,1630,0.01648129423660263,1.0042203903198241,67.83011627197266,8.717567541693671e-07
sft_pilot6k_seed1,pilot,1,6000,1640,0.016582406471183014,0.8620668411254883,6.885412585688755e-05,8.699082672687733e-07
sft_pilot6k_seed1,pilot,1,6000,1650,0.016683518705763397,0.36569414138793943,87.643310546875,8.680485435598672e-07
sft_pilot6k_seed1,pilot,1,6000,1660,0.01678463094034378,0.18144322633743287,38.38368606567383,8.661776395360028e-07
sft_pilot6k_seed1,pilot,1,6000,1670,0.016885743174924167,0.1358177900314331,3.489785740384832e-05,8.642956120301625e-07
sft_pilot6k_seed1,pilot,1,6000,1680,0.01698685540950455,0.2778357744216919,0.02110123448073864,8.624025182132291e-07
sft_pilot6k_seed1,pilot,1,6000,1690,0.017087967644084934,0.21530330181121826,0.012203166261315346,8.604984155922505e-07
sft_pilot6k_seed1,pilot,1,6000,1700,0.017189079878665317,0.17780811786651612,74.52836608886719,8.585833620086917e-07
sft_pilot6k_seed1,pilot,1,6000,1710,0.017290192113245704,0.23565568923950195,0.00023199971474241465,8.566574156366783e-07
sft_pilot6k_seed1,pilot,1,6000,1720,0.017391304347826087,0.38460698127746584,0.334749311208725,8.547206349812297e-07
sft_pilot6k_seed1,pilot,1,6000,1730,0.01749241658240647,0.22223820686340331,0.02354625053703785,8.527730788764804e-07
sft_pilot6k_seed1,pilot,1,6000,1740,0.017593528816986854,0.36632680892944336,0.1718006283044815,8.508148064838947e-07
sft_pilot6k_seed1,pilot,1,6000,1750,0.01769464105156724,0.18869962692260742,86.72332000732422,8.488458772904684e-07
sft_pilot6k_seed1,pilot,1,6000,1760,0.017795753286147624,0.4594625949859619,2.181811571121216,8.468663511069216e-07
sft_pilot6k_seed1,pilot,1,6000,1770,0.017896865520728007,0.5745505809783935,0.031687427312135696,8.448762880658824e-07
sft_pilot6k_seed1,pilot,1,6000,1780,0.017997977755308394,0.41928820610046386,18.15221405029297,8.428757486200603e-07
sft_pilot6k_seed1,pilot,1,6000,1790,0.018099089989888777,1.644156265258789,89.65928649902344,8.40864793540409e-07
sft_pilot6k_seed1,pilot,1,6000,1800,0.01820020222446916,0.5417682647705078,4.814137355424464e-05,8.388434839142813e-07
sft_pilot6k_seed1,pilot,1,6000,1810,0.018301314459049544,0.3126990556716919,0.3544866740703583,8.368118811435725e-07
sft_pilot6k_seed1,pilot,1,6000,1820,0.01840242669362993,0.2989284753799438,2.4199440479278564,8.347700469428563e-07
sft_pilot6k_seed1,pilot,1,6000,1830,0.018503538928210314,0.6609358787536621,66.09779357910156,8.327180433375091e-07
sft_pilot6k_seed1,pilot,1,6000,1840,0.018604651162790697,0.10773776769638062,4.673911094665527,8.306559326618259e-07
sft_pilot6k_seed1,pilot,1,6000,1850,0.01870576339737108,0.9698040962219239,0.0003157059836667031,8.285837775571276e-07
sft_pilot6k_seed1,pilot,1,6000,1860,0.018806875631951468,0.8646538734436036,88.71784210205078,8.265016409698573e-07
sft_pilot6k_seed1,pilot,1,6000,1870,0.01890798786653185,0.6532523155212402,65.22050476074219,8.244095861496685e-07
sft_pilot6k_seed1,pilot,1,6000,1880,0.019009100101112234,0.5141087055206299,0.35913100838661194,8.223076766475035e-07
sft_pilot6k_seed1,pilot,1,6000,1890,0.019110212335692617,0.38161635398864746,103.64207458496094,8.201959763136632e-07
sft_pilot6k_seed1,pilot,1,6000,1900,0.019211324570273004,0.17060500383377075,0.008837753906846046,8.180745492958674e-07
sft_pilot6k_seed1,pilot,1,6000,1910,0.019312436804853388,0.08142744898796081,0.016259003430604935,8.15943460037306e-07
sft_pilot6k_seed1,pilot,1,6000,1920,0.01941354903943377,0.09694172143936157,76.17280578613281,8.138027732746817e-07
sft_pilot6k_seed1,pilot,1,6000,1930,0.019514661274014154,0.5598201274871826,1.0499827861785889,8.116525540362433e-07
sft_pilot6k_seed1,pilot,1,6000,1940,0.01961577350859454,0.9247356414794922,105.36198425292969,8.0949286763981e-07
sft_pilot6k_seed1,pilot,1,6000,1950,0.019716885743174924,0.9414124488830566,37.07738494873047,8.073237796907881e-07
sft_pilot6k_seed1,pilot,1,6000,1960,0.019817997977755308,0.15257766246795654,0.0012289880542084575,8.051453560801771e-07
sft_pilot6k_seed1,pilot,1,6000,1970,0.01991911021233569,0.5164005279541015,5.968356708763167e-05,8.029576629825686e-07
sft_pilot6k_seed1,pilot,1,6000,1980,0.020020222446916078,0.42589287757873534,0.4312324821949005,8.007607668541361e-07
sft_pilot6k_seed1,pilot,1,6000,1990,0.02012133468149646,0.6676729679107666,0.00012298693764023483,7.985547344306161e-07
sft_pilot6k_seed1,pilot,1,6000,2000,0.020222446916076844,0.27504501342773435,0.06494902074337006,7.963396327252812e-07
sft_pilot6k_seed1,pilot,1,6000,2010,0.02032355915065723,0.31599695682525636,0.5190072655677795,7.941155290269037e-07
sft_pilot6k_seed1,pilot,1,6000,2020,0.020424671385237615,0.2545339584350586,34.475181579589844,7.918824908977122e-07
sft_pilot6k_seed1,pilot,1,6000,2030,0.020525783619817998,0.8528532981872559,9.40983954933472e-05,7.896405861713393e-07
sft_pilot6k_seed1,pilot,1,6000,2040,0.02062689585439838,0.5828696250915527,79.99469757080078,7.873898829507605e-07
sft_pilot6k_seed1,pilot,1,6000,2050,0.020728008088978768,0.7649126529693604,0.0015800361288711429,7.851304496062254e-07
sft_pilot6k_seed1,pilot,1,6000,2060,0.02082912032355915,0.2075728416442871,0.07363810390233994,7.828623547731816e-07
sft_pilot6k_seed1,pilot,1,6000,2070,0.020930232558139535,0.5760727405548096,0.006133143324404955,7.805856673501889e-07
sft_pilot6k_seed1,pilot,1,6000,2080,0.021031344792719918,0.9039663314819336,0.236332505941391,7.783004564968263e-07
sft_pilot6k_seed1,pilot,1,6000,2090,0.021132457027300305,0.025461268424987794,2.1945760250091553,7.76006791631592e-07
sft_pilot6k_seed1,pilot,1,6000,2100,0.021233569261880688,0.40282621383666994,0.028565775603055954,7.73704742429794e-07
sft_pilot6k_seed1,pilot,1,6000,2110,0.02133468149646107,0.050716763734817503,36.57268524169922,7.713943788214337e-07
sft_pilot6k_seed1,pilot,1,6000,2120,0.021435793731041455,0.8685686111450195,85.83074951171875,7.690757709890811e-07
sft_pilot6k_seed1,pilot,1,6000,2130,0.02153690596562184,0.9243836402893066,49.74479293823242,7.667489893657438e-07
sft_pilot6k_seed1,pilot,1,6000,2140,0.021638018200202225,0.31974177360534667,0.0026503577828407288,7.64414104632727e-07
sft_pilot6k_seed1,pilot,1,6000,2150,0.021739130434782608,0.3501013994216919,3.996962186647579e-05,7.620711877174864e-07
sft_pilot6k_seed1,pilot,1,6000,2160,0.02184024266936299,0.14735810756683348,0.4267328381538391,7.597203097914731e-07
sft_pilot6k_seed1,pilot,1,6000,2170,0.021941354903943378,0.21146140098571778,4.729409217834473,7.573615422679725e-07
sft_pilot6k_seed1,pilot,1,6000,2180,0.02204246713852376,0.4387664318084717,0.029341939836740494,7.549949567999344e-07
sft_pilot6k_seed1,pilot,1,6000,2190,0.022143579373104145,0.2476271629333496,6.745806604158133e-05,7.526206252777967e-07
sft_pilot6k_seed1,pilot,1,6000,2200,0.022244691607684528,1.0355643272399901,0.005534487310796976,7.502386198273009e-07
sft_pilot6k_seed1,pilot,1,6000,2210,0.022345803842264915,0.6291568756103516,68.75625610351562,7.478490128073021e-07
sft_pilot6k_seed1,pilot,1,6000,2220,0.0224469160768453,0.35773279666900637,0.3851945996284485,7.454518768075703e-07
sft_pilot6k_seed1,pilot,1,6000,2230,0.02254802831142568,0.42795367240905763,9.30573369259946e-05,7.430472846465855e-07
sft_pilot6k_seed1,pilot,1,6000,2240,0.02264914054600607,0.9953763008117675,74.39471435546875,7.406353093693252e-07
