step,reward,reward_std,loss,kl,entropy,frac_reward_zero_std,grad_norm,learning_rate,epoch
120,-0.20626580342650414,0.23407194018363953,0.001439446583390236,0.0002444137498969212,0.16235179328359664,0.5,3.194706005160697e-05,2.4064711830131445e-08,0.0012133468149646107
130,-0.22566273510456086,0.19629990831017494,4.837736560148187e-06,0.0001209009438753128,0.13987286216579378,0.5,2.6415574438942713e-07,2.608695652173913e-08,0.0013144590495449949
140,-0.26508177667856214,0.2541965156793594,3.5293400287628173e-06,8.85404646396637e-05,0.12780556126963347,0.6,7.015577793121338,2.8109201213346816e-08,0.0014155712841253793
150,-0.16183173060417175,0.1763433039188385,3.7464815250132233e-06,9.364988654851914e-05,0.1215022279880941,0.6,2.589437826827634e-05,3.0131445904954496e-08,0.0015166835187057635
160,-0.18933354839682578,0.232136532664299,-0.00034829173237085345,9.290855377912522e-05,0.09641412456985562,0.6,1.3053610928182025e-05,3.2153690596562186e-08,0.0016177957532861476
170,-0.01609731577336788,0.05129922032356262,4.550829544314183e-06,0.00011381171643733978,0.12613032152876258,0.7,1.264021562974449e-07,3.4175935288169863e-08,0.0017189079878665318
180,0.0214928038418293,0.05988164395093918,3.8129277527332305e-06,9.528715163469315e-05,0.07987614721059799,0.6,1.465126872062683,3.6198179979777554e-08,0.001820020222446916
190,-0.09558509588241577,0.054620054364204404,5.502105523191858e-07,1.375209540128708e-05,0.09385680286213756,0.8,6.825973105151206e-05,3.822042467138523e-08,0.0019211324570273002
200,-0.00745435431599617,0.0,2.863608870029566e-08,7.381662726402283e-07,0.07347176424227655,1.0,2.692932412173832e-06,4.024266936299292e-08,0.0020222446916076846
210,-0.08593065142631531,0.12874180674552918,-0.00039462386630475523,0.00014930926263332367,0.1266177061246708,0.5,0.956050455570221,4.2264914054600605e-08,0.002123356926188069
220,0.0044239684473723175,0.22446418167091906,5.067922393209301e-06,0.00012665819376707078,0.11403434204403311,0.5,2.1251744897199387e-07,4.428715874620829e-08,0.002224469160768453
230,-0.13734606020152568,0.10555170048028231,1.9240755136706865e-06,4.8045627772808074e-05,0.10505793790798634,0.5,2.191212722379987e-08,4.630940343781597e-08,0.002325581395348837
240,-0.11002756357192993,0.06287289261817933,5.226806024438702e-07,1.3086013495922089e-05,0.0950710775796324,0.8,1.8128649799109553e-06,4.8331648129423656e-08,0.0024266936299292214
250,-0.039529287815093996,0.21632663905620575,1.8950551748275756e-06,4.740320146083832e-05,0.11455626923125237,0.6,3.219472646713257,5.035389282103134e-08,0.0025278058645096056
260,-0.09198643565177918,0.1024744376540184,3.786466913879849e-06,9.472277015447617e-05,0.0989696788834408,0.8,2.518854898880818e-06,5.237613751263903e-08,0.0026289180990899897
270,-0.13893986791372298,0.0948621042072773,6.8900590122211725e-06,0.00017227288335561753,0.0974031654652208,0.6,1.74579582790102e-07,5.439838220424671e-08,0.002730030333670374
280,-0.2542008489370346,0.1993034303188324,2.0362436771392823e-06,5.107205361127853e-05,0.1317670616786927,0.7,8.451026916503906,5.64206268958544e-08,0.0028311425682507585
290,0.19315059185028077,0.11037176847457886,1.429385065421229e-07,3.6552548408508302e-06,0.09949626771267503,0.9,0.0001823576894821599,5.844287158746208e-08,0.0029322548028311427
300,-0.12230051159858704,0.11139620542526245,1.0596588253974914e-06,2.6512332260608674e-05,0.12078973439056426,0.8,3.6234195232391357,6.046511627906976e-08,0.003033367037411527
310,-0.1389003623276949,0.14086284013465047,1.1469714081613347e-05,0.0002868073061108589,0.13998816774692385,0.5,8.081012765615014e-07,6.248736097067745e-08,0.003134479271991911
320,-0.1505347192287445,0.3738994225859642,1.1669937521219253e-06,2.7977675199508666e-05,0.15946923701558263,0.6,0.8389503955841064,6.450960566228513e-08,0.0032355915065722953
330,0.03248792290687561,0.09713483452796937,6.475066038547084e-06,0.00016046265773184132,0.12277441022451967,0.8,8.181272278307006e-06,6.653185035389282e-08,0.0033367037411526795
340,-0.07318400032818317,0.06292454451322556,2.506755117792636e-06,6.26763328909874e-05,0.09435703314375132,0.7,1.3402682270680089e-05,6.85540950455005e-08,0.0034378159757330637
350,0.14050935953855515,0.4001898616552353,1.8725579138845205e-05,0.00046825800091028215,0.1372883902862668,0.5,0.8287570476531982,7.05763397371082e-08,0.003538928210313448
360,0.026820527762174605,0.22656659334897994,4.8442743718624115e-06,0.00012125689536333085,0.11744929752312601,0.5,0.5305650234222412,7.259858442871587e-08,0.003640040444893832
370,-0.07365681529045105,0.07420836091041565,3.4226104617118835e-06,8.543208241462708e-05,0.11546736268792301,0.8,2.7492973804473877,7.462082912032355e-08,0.0037411526794742162
380,0.040138506516814235,0.2367999956011772,-0.01515512764453888,2.914387732744217e-05,0.10400401034858078,0.6,0.011709101498126984,7.664307381193125e-08,0.0038422649140546004
390,-0.06327811479568482,0.20583077967166902,1.9351396986166947e-06,4.8425793647766116e-05,0.09868564042262733,0.8,4.154489943175577e-06,7.866531850353893e-08,0.003943377148634985
400,0.014815841801464558,0.11869493033736944,5.121342837810516e-07,1.2725032866001129e-05,0.10189807545393706,0.6,1.4599992036819458,8.06875631951466e-08,0.004044489383215369
410,-0.10216648876667023,0.10566438138484954,-0.0005530892405658961,4.227403551340103e-05,0.10339003033004701,0.7,5.485719157150015e-06,8.270980788675428e-08,0.004145601617795753
420,-0.42707157135009766,0.17306685894727708,6.25496541033499e-06,0.00015630200505256653,0.09985403900500386,0.6,5.235405842540786e-05,8.473205257836198e-08,0.004246713852376138
430,-0.03361795246601105,0.022750825993716715,1.0094596655108035e-05,0.00025235582143068314,0.06981218818109483,0.8,5.881938491825167e-08,8.675429726996967e-08,0.004347826086956522
440,0.10772393345832824,0.23578662872314454,6.428226333810016e-06,0.00016095228493213655,0.13850342365913093,0.6,3.6014844226883724e-05,8.877654196157734e-08,0.004448938321536906
450,0.014798983931541443,0.008456561714410782,-0.0018653837963938714,8.342787623405456e-07,0.07415875687729567,0.9,0.0024072034284472466,9.079878665318503e-08,0.00455005055611729
460,-0.00624261200428009,0.07909896001219749,1.1687940059346148e-06,2.9178522527217866e-05,0.07735161271411925,0.7,2.7415831027610693e-07,9.282103134479272e-08,0.004651162790697674
470,-0.09674211665987968,0.04645378049463034,3.572713103494607e-06,8.933451026678085e-05,0.1056124436436221,0.7,7.531710252806079e-06,9.48432760364004e-08,0.0047522750252780585
480,0.014071083441376687,0.08130722846835851,-0.0009237942285835743,8.947942405939102e-05,0.08973499638959766,0.6,0.09198108315467834,9.68655207280081e-08,0.004853387259858443
490,0.008838529139757157,0.007834728807210922,2.01451239263406e-06,5.036797374486923e-05,0.11527997995726764,0.8,1.1935742350033252e-06,9.888776541961577e-08,0.004954499494438827
500,-0.24427732974290847,0.29105987437069414,-0.004739533364772797,4.96838241815567e-05,0.12189820616040378,0.6,0.20345836877822876,1.0091001011122345e-07,0.005055611729019211
510,-0.11045654453337192,0.03103677909821272,1.8371036276221276e-06,4.599876701831818e-05,0.07867862656712532,0.7,0.19147437810897827,1.0293225480283113e-07,0.005156723963599595
520,0.07628429126925766,0.06672797300852835,4.976474156137556e-06,0.000124395452439785,0.1117785241222009,0.6,8.359214831443751e-08,1.0495449949443883e-07,0.0052578361981799795
530,-0.03069603517651558,0.28119064345955846,-0.000339483842253685,0.00015918798744678496,0.1329817181220278,0.4,2.651857614517212,1.069767441860465e-07,0.005358948432760364
540,-0.19465274810791017,0.2563130632042885,-0.008173248916864394,0.0003006165225087898,0.15444901250302792,0.4,1.1537441423570272e-05,1.0899898887765419e-07,0.005460060667340748
550,-0.016191346943378447,0.009252198040485382,8.102414540189784e-07,2.0269677042961122e-05,0.09702740691136569,0.9,1.5220590512399212e-06,1.1102123356926188e-07,0.005561172901921132
560,-0.11680794432759285,0.4363113522529602,0.004102294892072677,0.0001323152333498001,0.14682495754677802,0.5,0.7569329738616943,1.1304347826086955e-07,0.005662285136501517
570,-0.44442788064479827,0.405277980864048,0.002352871559560299,0.00021072346717119217,0.14693585131317377,0.5,2.858918605852523e-06,1.1506572295247724e-07,0.005763397371081901
580,0.07076541781425476,0.2201002962887287,4.823782728635706e-06,0.000120549276471138,0.08881780591327697,0.6,2.065093576675281e-05,1.1708796764408493e-07,0.0058645096056622855
590,-0.133146021515131,0.22360223829746245,4.849762990488671e-06,0.0001212097704410553,0.09241425248328597,0.5,0.00010690046474337578,1.1911021233569262e-07,0.00596562184024267
600,0.09030352532863617,0.28447123765945437,9.566044172970579e-06,0.00023901034146547317,0.12068739656824619,0.7,8.26457908260636e-05,1.211324570273003e-07,0.006066734074823054
610,-0.03684312775731087,0.03218130171298981,5.512131610885262e-06,0.00013780221343040466,0.11996528962627054,0.7,9.628392945160158e-06,1.2315470171890798e-07,0.006167846309403438
620,0.07145229578018189,0.13735294342041016,-0.0018164131790399552,0.00021301917731761933,0.07770630901213735,0.8,8.392616271972656,1.2517694641051566e-07,0.006268958543983822
630,-0.23017453625798226,0.28682194724678994,1.0696096433093772e-05,0.0002673737704753876,0.14960396473761647,0.3,0.0001027189937303774,1.2719919110212335e-07,0.006370070778564206
640,-0.28695752322673795,0.3862578049302101,-0.002046363987028599,0.0001692159101366997,0.1437407748075202,0.4,3.1298968679038808e-06,1.2922143579373105e-07,0.006471183013144591
650,-0.14029939658939838,0.08962039351463318,5.140093708178028e-06,0.0001283004879951477,0.14121126697864383,0.6,0.00034635307383723557,1.3124368048533872e-07,0.006572295247724975
660,-0.012237338034901768,0.021935232961550356,-4.9804424634203315e-05,3.582760691642761e-05,0.11708043671678751,0.6,1.5260704344655096e-07,1.3326592517694642e-07,0.006673407482305359
670,0.03254902046173811,0.10697394618764519,-0.012814612686634063,6.646979600191116e-05,0.09800482543651015,0.7,6.557950655405875e-06,1.352881698685541e-07,0.006774519716885743
680,-0.02184978425502777,0.12132838964462281,1.498447272751946e-06,3.776419907808304e-05,0.08322847695089877,0.8,8.295086217913195e-07,1.3731041456016176e-07,0.006875631951466127
690,-0.13382947742938994,0.07276903539896011,4.7478824853897096e-07,1.1868216097354889e-05,0.08469958549831062,0.7,0.834010124206543,1.3933265925176945e-07,0.0069767441860465115
700,0.1761902529746294,0.16757232015952467,0.015595975518226623,0.0001833224669098854,0.16345810126513244,0.5,5.097121715545654,1.4135490394337715e-07,0.007077856420626896
710,-0.034944581985473636,0.1280420422554016,5.815699296363164e-07,1.4455430209636688e-05,0.10981370017398148,0.8,1.117792578497756e-07,1.4337714863498482e-07,0.00717896865520728
720,-0.1894849912263453,0.12487954923417419,-0.0017815791070461273,0.00011279638856649399,0.08040700096171349,0.5,2.4044318199157715,1.4539939332659252e-07,0.007280080889787664
730,-0.027426965534687042,0.015672552958130838,4.936789082421455e-07,1.2323819100856781e-05,0.0806217563804239,0.8,5.1333058763702866e-06,1.4742163801820022e-07,0.007381193124368048
740,0.1809862434864044,0.1447548449039459,-0.02632826566696167,3.318116068840027e-06,0.09596848606597633,0.7,6.238090281840414e-05,1.4944388270980786e-07,0.0074823053589484325
750,-0.07354776859283448,0.046023502200841906,7.95605683379108e-07,1.9911117851734163e-05,0.1038256830535829,0.8,2.385359584877733e-05,1.5146612740141556e-07,0.007583417593528817
760,0.2174413174390793,0.1536008358001709,-0.02127464711666107,0.00015732552856206894,0.07044816922862082,0.7,9.372181921207812e-06,1.5348837209302325e-07,0.007684529828109201
770,-0.009696275368332863,0.008831756468862296,6.15114695392549e-06,0.0001537790521979332,0.12301848686765879,0.8,0.0002148188214050606,1.5551061678463092e-07,0.007785642062689585
780,-0.13248573541641234,0.17074232548475266,1.0506482794880867e-06,2.6183947920799255e-05,0.1212789170909673,0.7,0.9300544261932373,1.5753286147623862e-07,0.00788675429726997
790,0.07520384788513183,0.06436430215835572,8.681997314852196e-07,2.1702423691749572e-05,0.08464530967175961,0.8,3.8417418579683726e-08,1.5955510616784632e-07,0.007987866531850353
800,-0.20249018669128419,0.11570867300033569,3.3952524972846732e-06,8.442793041467667e-05,0.10171105780173093,0.8,4.440110387804452e-06,1.61577350859454e-07,0.008088978766430738
810,-0.21272537522017956,0.13304972434416412,5.039925235905685e-06,0.00012587625533342362,0.119028574321419,0.7,0.00010584746632957831,1.6359959555106168e-07,0.008190091001011122
820,0.056021928787231445,0.03917360603809357,1.310072730120737e-06,3.278143703937531e-05,0.12258767255116254,0.8,7.679445843677968e-06,1.6562184024266933e-07,0.008291203235591507
830,0.04025803133845329,0.023004589974880217,1.2612045793503058e-06,2.906949557655025e-05,0.11171690642368048,0.8,4.9117617891170084e-05,1.6764408493427703e-07,0.00839231547017189
840,0.03736621625721455,0.3605355456471443,-0.005702407658100128,9.176954627037049e-05,0.10655629688408226,0.6,21.186161041259766,1.6966632962588472e-07,0.008493427704752275
850,-0.07107601016759872,0.10708664245903492,6.654478784184903e-06,0.00016632471233606337,0.11746458914130926,0.5,1.3134331311448477e-05,1.716885743174924e-07,0.008594539939332659
860,-0.2269837588071823,0.12890967950224877,9.705768316052854e-05,0.00017796022184484172,0.10830144723877311,0.6,2.832791506079957e-05,1.737108190091001e-07,0.008695652173913044
870,-0.39731915593147277,0.4416559234261513,9.332663466921076e-06,0.00023358594626188278,0.16647687021177263,0.4,1.2726673048746306e-06,1.757330637007078e-07,0.008796764408493427
880,-0.0915878121741116,0.23076317338272928,3.784149885177612e-06,9.470060467720032e-05,0.11506597995758057,0.8,26.26645278930664,1.7775530839231546e-07,0.008897876643073812
890,0.04177453964948654,0.2442772291600704,-0.005489647015929222,0.00023659821599721908,0.09710651368368417,0.5,3.9898677641758695e-05,1.7977755308392315e-07,0.008998988877654197
900,-0.03352568745613098,0.1948477953672409,4.665181040763855e-06,0.00011669974774122238,0.13004262431059033,0.7,4.847440242767334,1.8179979777553085e-07,0.00910010111223458
910,-0.23125419914722442,0.3574472017586231,-0.0056003183126449585,9.527411311864853e-05,0.11376017050351947,0.4,5.043260102866043e-07,1.838220424671385e-07,0.009201213346814965
920,-0.09572408683598041,0.22432224303483964,5.8759727835422385e-06,0.00014691911637783052,0.1002165004145354,0.7,1.4578332638848224e-06,1.858442871587462e-07,0.009302325581395349
930,0.11741905435919761,0.08505731942132115,-0.000126789475325495,4.602111876010895e-05,0.090099120978266,0.7,2.1617997845169157e-06,1.878665318503539e-07,0.009403437815975734
940,-0.04604817107319832,0.07238173335790635,2.244987990707159e-05,0.0005612857639789581,0.1089786485536024,0.7,0.9261329770088196,1.8988877654196156e-07,0.009504550050556117
950,0.03380967322736979,0.16326166158542038,1.0977977945003659e-05,0.00027429480105638503,0.126971032936126,0.6,4.308957954890502e-07,1.9191102123356926e-07,0.009605662285136502
960,-0.16424128282815217,0.29512641187757255,0.0004305174108594656,0.00021054428070783616,0.13777115438133478,0.7,0.0012712468160316348,1.9393326592517695e-07,0.009706774519716885
970,0.010938992351293563,0.011417820304632186,2.6939760573441163e-06,6.738342344760894e-05,0.12508842130191625,0.8,7.33548176867771e-06,1.9595551061678462e-07,0.00980788675429727
980,-0.019587880373001097,0.08007172346115113,3.2446710974909366e-06,8.104685693979263e-05,0.08185749107506127,0.8,8.766501764512213e-07,1.9797775530839232e-07,0.009908998988877654
990,0.06911538243293762,0.06295306086540223,-0.009485958516597748,1.218412071466446e-05,0.07447316569741816,0.9,7.452810990571379e-08,2e-07,0.010010111223458039
1000,0.002456355094909668,0.1764060664921999,2.220645546913147e-06,5.5412948131561277e-05,0.1273417375050485,0.7,3.981673002243042,2.0202224469160766e-07,0.010111223458038422
1010,-0.048400469683110715,0.06929524610750377,9.967217920348048e-06,0.0002491716295480728,0.1353823893936351,0.5,0.039294034242630005,2.0404448938321536e-07,0.010212335692618807
1020,-0.038287201523780824,0.01605277359485626,4.5725332711299414e-07,1.1452846229076385e-05,0.06942657849285752,0.9,2.8878119337605312e-05,2.0606673407482306e-07,0.01031344792719919
1030,-0.035474182665348054,0.03911411911249161,5.0725342589430514e-06,0.00012683235108852388,0.1062903133686632,0.8,4.557192369247787e-05,2.0808897876643073e-07,0.010414560161779576
1040,0.07370783388614655,0.19069374799728395,-0.0003114410676062107,0.00047519449144601823,0.1327031831489876,0.5,4.3422746658325195,2.1011122345803842e-07,0.010515672396359959
1050,0.018539813905954362,0.011436856724321843,6.185797974467277e-06,0.00015464257448911668,0.08665805440396071,0.7,0.3102180063724518,2.1213346814964612e-07,0.010616784630940344
1060,-0.1541546292603016,0.16252779327332972,-0.0010301582515239716,0.0002776695415377617,0.11525176512077451,0.6,6.133737997515709e-07,2.141557128412538e-07,0.010717896865520727
1070,-0.2647045858204365,0.16348042637109755,0.0003342249896377325,0.0001361759379506111,0.11254079495556653,0.6,1.9457215070724487,2.1617795753286146e-07,0.010819009100101112
1080,-0.06261465698480606,0.26432555466890334,1.679668202996254e-05,0.00041997823864221574,0.16675145761109889,0.6,4.304165363311768,2.1820020222446913e-07,0.010920121334681496
1090,-0.14098474923521281,0.13028314146213232,4.7527842980343845e-06,0.00011893454939126968,0.08275429522618652,0.8,0.05088875815272331,2.2022244691607683e-07,0.01102123356926188
1100,0.02820618897676468,0.0457274504005909,7.975435437401757e-06,0.00019940845668315889,0.09971720776520669,0.7,6.59980287309736e-06,2.2224469160768452e-07,0.011122345803842264
1110,-0.010503674671053887,0.1926751345396042,6.983341154409572e-06,0.00017479825764894487,0.13465893745888025,0.4,4.40985286331852e-06,2.242669362992922e-07,0.01122345803842265
1120,0.11351827383041382,0.08457522094249725,1.204460859298706e-05,0.00030104108154773714,0.12677727472037076,0.8,1.2742750644683838,2.262891809908999e-07,0.011324570273003034
1130,-0.24197700023651122,0.2608131967484951,1.6851723194122316e-05,0.00042099263519048693,0.13012691142503172,0.6,9.115522384643555,2.283114256825076e-07,0.011425682507583418
1140,0.07901636511087418,0.09357587099075318,2.5190814994857646e-06,6.293971091508865e-05,0.08516826836857945,0.8,1.9908766546450352e-07,2.3033367037411526e-07,0.011526794742163803
1150,-0.1535644382238388,0.349682342261076,-0.033659884333610536,9.433794766664506e-05,0.10496937641873956,0.5,6.132278031145688e-06,2.3235591506572293e-07,0.011627906976744186
1160,0.1886570319533348,0.41860702335834504,3.3262185752391815e-05,0.0008315185084939003,0.12544988601002843,0.7,2.332749366760254,2.3437815975733063e-07,0.011729019211324571
1170,-0.14095563888549806,0.09045803248882293,1.2822076678276062e-05,0.00032071880996227265,0.09798035346902907,0.8,5.290364742279053,2.364004044489383e-07,0.011830131445904954
1180,-0.13235177397727965,0.3498270146548748,0.002424648404121399,0.0008928554132580757,0.1666737218387425,0.3,17.297367095947266,2.38422649140546e-07,0.01193124368048534
1190,-0.06600376963615417,0.037716439366340636,1.7255029888474383e-06,4.315171390771866e-05,0.10593464937992395,0.9,5.694184437743388e-05,2.4044489383215366e-07,0.012032355915065723
1200,0.04739045556634665,0.0441848827060312,-0.0004224537871778011,0.0002989931032061577,0.0900339315412566,0.7,0.00020674830011557788,2.4246713852376136e-07,0.012133468149646108
1210,0.00011808648705482482,0.022092747781425715,0.0001866643433459103,0.00010484177619218826,0.09781515309587122,0.7,0.49982768297195435,2.4448938321536906e-07,0.012234580384226491
1220,-0.024344097077846526,0.20204464644193648,-0.0001982627436518669,0.0013337388634681701,0.1144889150513336,0.6,0.00011651258682832122,2.4651162790697676e-07,0.012335692618806876
1230,-0.26775073558092116,0.17863401882350444,2.2458158491645007e-05,0.0005615347996354103,0.12846165439113974,0.5,1.658294968365226e-05,2.485338725985844e-07,0.01243680485338726
1240,-0.12918461188673974,0.25015422850847246,1.1939211253775283e-05,0.00029860474169254305,0.13274834586773068,0.6,5.8041907323058695e-05,2.505561172901921e-07,0.012537917087967644
1250,0.0758420169353485,0.26635050065815447,2.5123290834017097e-05,0.0006279941648244858,0.13947705819737166,0.6,2.6634768801159225e-05,2.525783619817998e-07,0.012639029322548028
1260,-0.2876619651913643,0.3639650970697403,1.9676514784805477e-05,0.0004918914288282395,0.1623757196124643,0.6,0.00036649429239332676,2.546006066734075e-07,0.012740141557128413
1270,-0.1589985452592373,0.09851845093071461,5.476568912854418e-06,0.00013703666627407074,0.11220656556542963,0.7,0.0002256303559988737,2.5662285136501513e-07,0.012841253791708796
1280,-0.054969382286071775,0.1515834704041481,1.56076333951205e-05,0.0003742828965187073,0.13741943708155305,0.8,2.9486949415513664e-07,2.5864509605662283e-07,0.012942366026289181
1290,-0.11143665015697479,0.24739945828914642,2.4994098930619656e-05,0.0006249666213989258,0.12752281113062053,0.6,3.5256398405181244e-05,2.6066734074823053e-07,0.013043478260869565
1300,-0.1582810953259468,0.07011890858411789,2.1321950771380217e-05,0.0005330514162778854,0.0898540172725916,0.7,1.265793889615452e-05,2.626895854398382e-07,0.01314459049544995
1310,0.0861769124865532,0.11815654151141644,5.328189581632614e-05,0.0013319838792085648,0.12685865156818182,0.5,0.6700783967971802,2.6471183013144587e-07,0.013245702730030333
1320,-0.07523128669708967,0.1144850442185998,-0.00016822360921651125,0.00024459175765514376,0.10429474234115332,0.7,6.45504223939497e-06,2.667340748230536e-07,0.013346814964610718
1330,-0.2729630768299103,0.2709190309047699,-0.01304103285074234,0.0006236106157302857,0.10704438821412623,0.6,3.1345174312591553,2.6875631951466126e-07,0.013447927199191101
1340,-0.014096173644065856,0.4127700187265873,-0.0020324371755123137,0.001299133524298668,0.1186728277709335,0.5,29.40754508972168,2.7077856420626896e-07,0.013549039433771486
1350,0.23829478919506072,0.18448933064937592,2.1086503693368286e-05,0.0005271410569548607,0.11150566774886102,0.7,0.0001603271666681394,2.7280080889787666e-07,0.013650151668351871
1360,-0.12401735577732324,0.24037299826741218,0.0003954206127673388,0.0006642721593379975,0.14449236795771866,0.6,0.00024718520580790937,2.748230535894843e-07,0.013751263902932255
1370,-0.14958718568086624,0.13599785566329955,-0.0056710619479417804,0.0008211841806769371,0.08295459705404937,0.6,2.4548484361730516e-05,2.76845298281092e-07,0.01385237613751264
1380,-0.028324232250452042,0.06494101965799928,0.0003272427711635828,0.0010140310352653615,0.10517804347909987,0.7,0.00038307011709548533,2.788675429726997e-07,0.013953488372093023
1390,-0.06544271335005761,0.10387875512242317,6.213312735781074e-05,0.0015480159476283007,0.16068700037430972,0.5,0.0055540394969284534,2.808897876643074e-07,0.014054600606673408
1400,-0.08759486973285675,0.3289608657360077,-0.0051893886178731915,0.0019997771829366683,0.10890707087237388,0.5,0.00012893092934973538,2.8291203235591503e-07,0.014155712841253791
1410,-0.21855801437050104,0.13201378122903407,3.2091187313199045e-05,0.0008022793258078309,0.11664865436032415,0.6,0.03610166907310486,2.849342770475228e-07,0.014256825075834176
1420,0.06621516905725003,0.38541220016777517,0.0001512222457677126,0.0037807850167155266,0.1478632061276585,0.3,0.004920319188386202,2.8695652173913043e-07,0.01435793731041456
1430,-0.06580355986952782,0.13856549449265004,0.00013088406994938851,0.003272145986557007,0.18365985190030187,0.4,1.7956219911575317,2.8897876643073807e-07,0.014459049544994945
1440,0.0884377658367157,0.1251907765865326,1.7720620962791146e-05,0.00044409427791833875,0.10955213289707899,0.7,5.957457688055001e-06,2.9100101112234577e-07,0.014560161779575328
1450,-0.014284643530845641,0.2074684776365757,0.00010287091135978699,0.002571786567568779,0.12359556597657502,0.5,9.962502479553223,2.9302325581395347e-07,0.014661274014155713
1460,0.04082308113574982,0.1761374356225133,-0.019040404260158537,0.0020358892157673835,0.1213620315073058,0.6,1.517157793045044,2.9504550050556116e-07,0.014762386248736097
1470,-0.044633259624242784,0.04062607791274786,9.203155059367418e-05,0.002300793305039406,0.10797835416160524,0.6,0.9846649765968323,2.970677451971688e-07,0.014863498483316482
1480,-0.06253510215319694,0.04640849810093641,5.445870920084417e-05,0.0013617835938930511,0.1048244841163978,0.6,9.093015978578478e-05,2.9908998988877656e-07,0.014964610717896865
1490,0.1535109758377075,0.3259631872177124,9.517836733721196e-05,0.002379384636878967,0.1334992103278637,0.7,0.00012770744797307998,3.011122345803842e-07,0.01506572295247725
1500,-0.23724470064043998,0.3128331132233143,-6.20459788478911e-05,0.0025229791179299356,0.13866653945297003,0.5,0.4841427206993103,3.031344792719919e-07,0.015166835187057633
1510,0.14781673661782407,0.09795724169816822,5.568616325035691e-05,0.0014199800789356232,0.0897721454501152,0.6,8.057658124016598e-05,3.051567239635996e-07,0.015267947421638018
1520,-0.014784882217645645,0.17772404700517655,-0.0020107083022594453,0.0018576111644506455,0.1356634076219052,0.6,0.5038105249404907,3.0717896865520724e-07,0.015369059656218402
1530,-0.07058177888393402,0.3889703154563904,0.00017791856080293656,0.0044478287920355795,0.15227460218593478,0.4,3.040121078491211,3.0920121334681494e-07,0.015470171890798787
1540,-0.0455282237380743,0.026016125548630954,1.999820669880137e-05,0.000920981913805008,0.10189216905273497,0.8,0.00019857731240335852,3.1122345803842263e-07,0.01557128412537917
1550,-0.10697942972183228,0.12670788764953614,0.00010293945670127868,0.0025735389441251754,0.12578500383533536,0.6,1.3884226083755493,3.1324570273003033e-07,0.015672396359959553
1560,0.002428755909204483,0.2343468427658081,0.0003720487467944622,0.009301111660897731,0.19908016775734722,0.5,0.8168355226516724,3.15267947421638e-07,0.01577350859453994
1570,-0.002455953136086464,0.187456214427948,0.00028483618516474964,0.007121310383081436,0.14322518259286882,0.4,0.8712646961212158,3.172901921132457e-07,0.015874620829120323
1580,-0.12790379337966443,0.3561451487243176,0.00041051413863897325,0.010262657701969147,0.18076310623437167,0.4,0.9705396890640259,3.1931243680485337e-07,0.015975733063700707
1590,-0.1304899536073208,0.32802914790809157,0.00013053205329924822,0.004731203615665436,0.1693690717453137,0.5,0.2131917029619217,3.21334681496461e-07,0.016076845298281094
1600,-0.2042394047603011,0.3933060489594936,-0.011802615225315094,0.013842989504337311,0.1895739285973832,0.3,0.0020523997955024242,3.2335692618806876e-07,0.016177957532861477
1610,-0.17011130303144456,0.13579131811857223,0.00020849446300417185,0.005212326161563396,0.14192204629071056,0.6,0.00013930656132288277,3.253791708796764e-07,0.01627906976744186
