seed,step,reward,reward_std,loss,kl,entropy,frac_reward_zero_std,grad_norm,learning_rate,epoch
seed1,130,0.1056923747062683,0.105979211628437,2.270197910547722e-06,5.682148039340973e-05,0.0842331755673512,0.8,1.1066270417359192e-05,8.6e-08,0.0013144590495449
seed1,140,0.0005399249494075,0.1479278849437832,-0.0123328484594821,0.0001250989735126,0.0946299441391602,0.5,3.0186643600463867,9.266666666666666e-08,0.0014155712841253
seed1,150,-0.1998101890087127,0.2255767464637756,-0.0122847408056259,4.920288920402527e-05,0.1136613107984885,0.7,6.166635102999862e-06,9.933333333333332e-08,0.0015166835187057
seed1,160,-0.138414835371077,0.152193034812808,-0.0012641569599509,0.0002947945147752,0.129766772990115,0.5,4.097507189726457e-05,1.06e-07,0.0016177957532861
seed1,170,-0.0388616800308227,0.2057606846094131,4.265614916221239e-06,0.0001065926626324,0.1354449972975999,0.6,5.877982766833156e-05,1.1266666666666667e-07,0.0017189079878665
seed1,180,-0.0823279276490211,0.1206934049725532,3.4671975299716e-06,8.671712130308152e-05,0.0892800256609916,0.6,0.9421054124832152,1.1933333333333334e-07,0.0018200202224469
seed1,190,-0.3917958542704582,0.3730813354253769,0.0012707207351922,0.0002446216240059,0.1383084713248536,0.5,2.4878304429876152e-06,1.26e-07,0.0019211324570273
seed1,200,-0.4693135011941194,0.4120791314169764,4.0378403355134654e-06,0.0001006489619612,0.1288632024778053,0.5,1.511332499148921e-07,1.3266666666666666e-07,0.0020222446916076
seed1,210,0.0026763197034597,0.1603213921189308,1.0584112897049637e-05,0.0002646135166287,0.1287744547938928,0.7,1.927790253830608e-05,1.3933333333333336e-07,0.002123356926188
seed1,220,-0.1570032350718975,0.3389362480491399,5.572116424445994e-06,0.0001397419720888,0.1480677237734198,0.4,7.850885594962165e-06,1.4599999999999998e-07,0.0022244691607684
seed1,230,0.0623613357543945,0.081687518581748,4.045106470584869e-06,0.0001011790707707,0.0996706034522503,0.7,1.9698091745376587,1.5266666666666668e-07,0.0023255813953488
seed1,240,-0.0982058048248291,0.0647153258323669,1.6754556781961585e-06,4.204418510198593e-05,0.1034412008477374,0.7,2.220952410425525e-05,1.5933333333333333e-07,0.0024266936299292
seed1,250,-0.3463045578449965,0.3034532995894551,5.846016574651003e-06,0.0001462813466787,0.1677655057050287,0.3,0.5002818703651428,1.66e-07,0.0025278058645096
seed1,260,-0.2568380191922187,0.3673318956047297,6.319070234894753e-06,0.0001578545197844,0.1769202467519789,0.3,2.22893500328064,1.7266666666666665e-07,0.0026289180990899
seed1,270,-0.3311288207769394,0.5786616448312998,-0.0126316905021667,0.0002180583775043,0.1516668963013216,0.6,0.0013537395279854,1.7933333333333332e-07,0.0027300303336703
seed1,280,-0.3747915744781494,0.3546817868947983,8.767136750975624e-06,0.000219234265387,0.1312513815937563,0.6,3.922344149032142e-06,1.86e-07,0.0028311425682507
seed1,290,-0.1430090330541134,0.1668086791411042,-0.0009010177105665,0.0001466188579797,0.1221784144174307,0.5,2.5397024154663086,1.926666666666667e-07,0.0029322548028311
seed1,300,-0.2986308719962835,0.341826045140624,8.995835378300398e-06,0.0002251775935292,0.1551536097889766,0.6,1.151705220081567e-07,1.993333333333333e-07,0.0030333670374115
seed1,310,-0.0113024652004241,0.1234341323375702,-0.0005063102114945,0.0001290647312998,0.1006962806684896,0.8,0.0001501061342423,2.06e-07,0.0031344792719919
seed1,320,-0.0774536222219467,0.0736804611980915,3.432389348745346e-06,8.578710258007049e-05,0.0979016725905239,0.8,3.603268384933472,2.126666666666667e-07,0.0032355915065722
seed1,330,-0.0859969191253185,0.0768339866772294,1.975375926122069e-06,4.941020160913468e-05,0.1034767156234011,0.8,0.1163817048072815,2.193333333333333e-07,0.0033367037411526
seed1,340,0.2479516983032226,0.1416866779327392,-0.0134257018566131,1.2549199163913729e-05,0.0822358419885858,0.8,9.064755431609228e-06,2.26e-07,0.003437815975733
seed1,350,-0.030590933561325,0.0174805328249931,1.590087777003646e-06,3.97656112909317e-05,0.085124846198596,0.9,8.741970668779686e-05,2.3266666666666666e-07,0.0035389282103134
seed1,360,0.0606186434626579,0.1458848647773266,0.001372305676341,7.604453712701797e-05,0.1024897398659959,0.6,4.249404446454719e-05,2.3933333333333333e-07,0.0036400404448938
seed1,370,0.0214908450841903,0.1479731202125549,0.0003867221064865,0.0001993265002965,0.1258958369959145,0.7,3.022878170013428,2.46e-07,0.0037411526794742
seed1,380,-0.2234040163457393,0.221232771128416,-0.0011905580759048,0.0001138146348239,0.1417132494272664,0.5,5.274347358863452e-07,2.526666666666666e-07,0.0038422649140546
seed1,390,0.137313312292099,0.0935926273465156,5.036060974816791e-06,0.0001258995383977,0.1308946462348103,0.7,0.0001416269369656,2.5933333333333335e-07,0.0039433771486349
seed1,400,-0.1653258234262466,0.1563747555017471,1.1831149458885192e-05,0.0002958046272397,0.1522777132224291,0.6,4.025345325469971,2.66e-07,0.0040444893832153
seed1,410,-0.3641325389966369,0.7205364817753435,1.2648850679397583e-05,0.0003167450428009,0.2296060563996434,0.1,21.36612319946289,2.7266666666666665e-07,0.0041456016177957
seed1,420,0.0437471453100442,0.0249983697198331,-0.0051796425133943,1.3419054448604584e-05,0.0876929554389789,0.8,0.0113502824679017,2.793333333333333e-07,0.0042467138523761
seed1,430,0.0,0.0,1.7049164853233377e-07,4.262290894985199e-06,0.0912104470655322,1.0,6.97258728905581e-05,2.86e-07,0.0043478260869565
seed1,440,0.1990961015224456,0.1137692019343376,4.812254246644442e-07,1.2071244418621065e-05,0.0757292132824659,0.8,3.1295820690502296e-07,2.926666666666667e-07,0.0044489383215369
seed1,450,-0.2215175414457917,0.2204621592536568,-5.406161653809249e-06,8.167140185832977e-05,0.1355334172956645,0.6,0.0286146104335784,2.9933333333333334e-07,0.0045500505561172
seed1,460,-0.2039356678724289,0.408287638425827,9.393235814059152e-06,0.0002349223941564,0.1319063159171492,0.7,6.318971941254858e-07,3.06e-07,0.0046511627906976
seed1,470,-0.0047091720625758,0.0700643651187419,-0.0001623976044356,0.0001155123114585,0.116371633647941,0.6,1.345727801322937,3.126666666666667e-07,0.004752275025278
seed1,480,0.0051897078752517,0.1290165618062019,8.393824100494384e-06,0.0002099338918924,0.0936508470680564,0.6,2.6168487071990967,3.1933333333333336e-07,0.0048533872598584
seed1,490,0.1932345625944435,0.1805397347081452,3.8065871194703503e-06,9.506568312644958e-05,0.0869323714869096,0.7,1.876821215773816e-06,3.26e-07,0.0049544994944388
seed1,500,0.1176973655819892,0.0993687778711319,3.074585401918739e-06,7.676910609006881e-05,0.0982056089211255,0.8,2.874371966754552e-05,3.3266666666666665e-07,0.0050556117290192
seed1,510,-0.3217908047139645,0.2745669260621071,1.3066455721855164e-05,0.0003266364336013,0.1477024644380435,0.4,10.94431495666504,3.3933333333333333e-07,0.0051567239635995
seed1,520,0.2456715067848563,0.2911753222346306,-0.0006087387446314,0.0004579167813062,0.1122894613072276,0.5,0.0001645497541176,3.46e-07,0.0052578361981799
seed1,530,-0.2422503322362899,0.3988509401679039,-0.0035721022635698,0.0005182739347219,0.1606864483328536,0.4,0.6759024858474731,3.526666666666667e-07,0.0053589484327603
seed1,540,0.0909409999847412,0.1023064017295837,4.068477574037388e-06,0.0001019094139337,0.140360088320449,0.8,4.303625973989256e-05,3.5933333333333335e-07,0.0054600606673407
seed1,550,-0.3608101963996887,0.5367673158645629,1.9598423386923967e-05,0.0004902143031358,0.1377786247292533,0.6,1.4487530108908686e-07,3.66e-07,0.0055611729019211
seed1,560,-0.0664618656039238,0.332359105348587,-0.001073785405606,0.0002642583101987,0.1120929537108168,0.5,0.0001604588615009,3.726666666666666e-07,0.0056622851365015
seed1,570,-0.1469952777028083,0.1458325881510973,3.4166686236858365e-05,0.0008542962372303,0.1099241220857948,0.6,2.8345487117767334,3.793333333333333e-07,0.0057633973710819
seed1,580,-0.0865553021430969,0.2364826917648315,2.3908913135528564e-05,0.0005981490015983,0.0954329164465889,0.8,7.516288757324219,3.86e-07,0.0058645096056622
seed1,590,0.036043444275856,0.2063979599624872,2.3226137273013592e-05,0.0005806165436979,0.1146798702189698,0.6,1.030958890914917,3.9266666666666666e-07,0.0059656218402426
seed1,600,0.0057325676083564,0.0966206073760986,1.3102251978125424e-05,0.000327612273395,0.1183400738751515,0.7,1.0940654647129122e-05,3.993333333333333e-07,0.006066734074823
seed1,610,-0.0947139367461204,0.1326746556907892,2.121689612977206e-06,5.290154367685318e-05,0.1086557408096268,0.8,1.3854126336809712e-05,4.06e-07,0.0061678463094034
seed1,620,0.0459370594471693,0.2705086288973689,-0.002343893609941,0.000437918677926,0.1176438672700896,0.5,1.355905806121882e-05,4.126666666666667e-07,0.0062689585439838
seed1,630,-0.3120874300599098,0.2912671983242035,2.3223117750603706e-05,0.0005806101486086,0.1010207878658548,0.6,1.3714519582208595e-06,4.193333333333333e-07,0.0063700707785642
seed1,640,0.0008385196328163,0.0427455388009548,-0.0018203906714916,0.0003132810816168,0.0950556043535471,0.7,1.1040822267532349,4.26e-07,0.0064711830131445
seed1,650,-0.1951444089412689,0.1754662156105041,0.0016240995377302,0.0004941773290283,0.1336004616692662,0.6,5.068425252829911e-06,4.3266666666666665e-07,0.0065722952477249
seed1,660,-0.046288301795721,0.2450219139456749,-0.019961692392826,0.0006535273045301,0.1216747654601931,0.6,6.923305136297131e-06,4.393333333333333e-07,0.0066734074823053
seed1,670,0.1191807985305786,0.1226581782102584,2.4902075529098512e-05,0.0006225483492016,0.0838404568377882,0.7,3.1726765632629395,4.46e-07,0.0067745197168857
seed1,680,-0.2076701298356056,0.1383513854816556,2.4439021944999696e-05,0.0006111981347203,0.1527974578784778,0.5,4.165507793426514,4.526666666666666e-07,0.0068756319514661
seed1,690,-0.1124186523258686,0.0969051256775856,2.697301097214222e-05,0.000664835050702,0.129248287086375,0.7,0.0005353045999072,4.593333333333333e-07,0.0069767441860465
seed1,700,-0.1842691957950592,0.2637385606765747,-0.0016173906624317,0.0006695739924907,0.1131268118973821,0.6,2.827569961547852,4.66e-07,0.0070778564206268
seed1,710,-0.0160388741642236,0.214658224210143,5.021223332732916e-05,0.001255246065557,0.1441900879144668,0.6,0.0003293493646197,4.726666666666666e-07,0.0071789686552072
seed1,720,0.1109291687607765,0.1835390917956829,2.702276688069105e-05,0.0006757702678442,0.1281455002957955,0.7,0.3383765816688537,4.793333333333333e-07,0.0072800808897876
seed1,730,-0.0443488124758005,0.0577554132789373,7.434025756083428e-05,0.0018584763631224,0.1528961141360923,0.8,1.934854708451894e-06,4.86e-07,0.007381193124368
seed1,740,-0.1325803559273481,0.1416650298982858,7.035650778561831e-05,0.0017589403316378,0.1321088254684582,0.4,2.604912151582539e-05,4.926666666666667e-07,0.0074823053589484
seed1,750,0.0115956664085388,0.1479551397264003,-0.0033992923796176,0.0012052949517965,0.1036936215590685,0.7,8.104198627734149e-07,4.993333333333333e-07,0.0075834175935288
seed1,760,-0.0199549011886119,0.2127070292830467,-0.0013356875628232,0.0017147842794656,0.1414850521367043,0.4,0.7235161066055298,5.06e-07,0.0076845298281092
seed1,770,-0.0108458258211612,0.1170941635966301,-0.0080891825258731,0.0017218509688973,0.1409548553172498,0.6,2.659895896911621,5.126666666666667e-07,0.0077856420626895
seed1,780,-0.1465093553066253,0.1980476357042789,0.0001047976315021,0.0026201535016298,0.1003371579339727,0.7,1.0280820788466372e-05,5.193333333333332e-07,0.0078867542972699
seed1,790,0.1757116019725799,0.747686293721199,-0.0020540000870823,0.0032335320487618,0.171741940244101,0.3,5.459963321685791,5.26e-07,0.0079878665318503
seed1,800,-0.1756598234176635,0.1003770425915718,2.8607883723452688e-05,0.0007151497527956,0.1251324701821431,0.8,7.330099469982088e-05,5.326666666666666e-07,0.0080889787664307
seed1,810,-0.0664037153124809,0.0902172639966011,5.61441236641258e-05,0.0014043709263205,0.124232838046737,0.8,0.000298228347674,5.393333333333333e-07,0.0081900910010111
seed1,820,-0.3449521215632558,0.2486817481927573,0.0001152016222476,0.0028797823935747,0.1461577349342405,0.5,8.632120132446289,5.46e-07,0.0082912032355915
seed1,830,0.1976762451231479,0.3043674713000655,0.0002897117054089,0.0072429109364748,0.1321981441229582,0.6,3.241446620450006e-06,5.526666666666666e-07,0.0083923154701718
seed1,840,-0.0617995530366897,0.0202512636780738,3.325500874780118e-05,0.0008382137864828,0.0982163798063993,0.9,0.006768443621695,5.593333333333333e-07,0.0084934277047522
seed1,850,-0.2677642928436398,0.3999163217842579,0.0004624304361641,0.0115606781095266,0.169102824293077,0.3,3.317625045776367,5.66e-07,0.0085945399393326
seed1,860,0.1211834169924259,0.1707711175084114,-0.017857702076435,0.009353581815958,0.1516547449631616,0.4,2.8625736236572266,5.726666666666666e-07,0.008695652173913
seed1,870,-0.0320009797811508,0.0982997559010982,-0.006690789759159,0.0024986686185002,0.1017869993578642,0.7,2.147315717593301e-05,5.793333333333333e-07,0.0087967644084934
seed1,880,-0.1011491313576698,0.1502075359225273,0.0003213010728359,0.0080324882641434,0.1301524639362469,0.7,9.135870933532717,5.86e-07,0.0088978766430738
seed1,890,0.0891348287463188,0.161394814401865,0.0004847368691116,0.012107491120696,0.1887079906417056,0.5,0.9826385974884032,5.926666666666667e-07,0.0089989888776541
seed1,900,-0.0031756371259689,0.3109832718968391,0.0003827531822025,0.009568995796144,0.1633131419774144,0.6,8.629946387372911e-05,5.993333333333333e-07,0.0091001011122345
seed1,910,-0.0410929042845964,0.1981079742312431,0.0004778852686285,0.0119470696896314,0.1504039129707962,0.5,0.6864446401596069,6.06e-07,0.0092012133468149
seed1,920,0.0603878144174814,0.0689303286373615,6.236238987185061e-05,0.0138142956420779,0.144209540891461,0.6,0.0008248684462159,6.126666666666667e-07,0.0093023255813953
seed1,930,0.1242929026484489,0.6206409111618996,0.0013559410348534,0.0338987179100513,0.2216088001383468,0.1,4.487550258636475,6.193333333333332e-07,0.0094034378159757
seed1,940,0.00037302672863,0.0651958061382174,0.000392463710159,0.0103400163352489,0.13349773529917,0.6,0.0004618720849975,6.26e-07,0.0095045500505561
seed1,950,-0.1182098865509033,0.4691457867622375,0.0006914435420185,0.0172861544415354,0.1615400035399943,0.5,1.9854043785016984e-05,6.326666666666667e-07,0.0096056622851365
seed1,960,0.0956836506724357,0.0607793472707271,0.0004368057940155,0.0109202230349183,0.147919832332991,0.6,2.0083670616149902,6.393333333333333e-07,0.0097067745197168
seed1,970,-0.2160489317029714,0.2169856399297714,-0.0003248614026233,0.0184063639491796,0.1888730572536587,0.5,1.5725017874501646e-05,6.46e-07,0.0098078867542972
seed1,980,0.0569140195846557,0.1987047428265214,-0.0015027871355414,0.0086860965937376,0.1146166571648791,0.5,1.8684860378925805e-06,6.526666666666666e-07,0.0099089989888776
seed1,990,-0.1956508010625839,0.2515028282999992,-0.0001025402918457,0.0079663056880235,0.1372053832979873,0.5,5.725735187530518,6.593333333333333e-07,0.010010111223458
seed1,1000,0.0219771977514028,0.3844018816947937,-0.0221441566944122,0.0192962244153022,0.1360933567630127,0.4,0.0004404362698551,6.66e-07,0.0101112234580384
seed1,1010,-0.0214261148124933,0.3622179806232452,0.0001985790207982,0.0374263167381286,0.2150557527318596,0.2,4.261592864990234,6.726666666666666e-07,0.0102123356926188
seed1,1020,-0.0704234585165977,0.2371561661362648,3.774468787014485e-05,0.0233194433152675,0.2117050333879888,0.2,2.3589835166931152,6.793333333333333e-07,0.0103134479271991
seed1,1030,-0.0303695999085903,0.205225733667612,0.0011659230105578,0.0291479848325252,0.1962103109806776,0.3,1.647993803024292,6.86e-07,0.0104145601617795
seed1,1040,-0.1784640833735466,0.4380457319319248,0.0016020264476537,0.0348801303654909,0.1897660167189315,0.2,7.665962696075439,6.926666666666666e-07,0.0105156723963599
seed1,1050,0.0413261011242866,0.3178853668272495,0.0011662770994007,0.0291568720713257,0.174270187667571,0.4,0.9542962908744812,6.993333333333333e-07,0.0106167846309403
seed1,1060,0.0103369945660233,0.678395465016365,-0.0006815077736973,0.0663675447925925,0.278464745124802,0.1,0.3958921730518341,7.059999999999999e-07,0.0107178968655207
seed1,1070,-0.0062233952805399,0.3463557723909616,-0.0060068536549806,0.0535653982311487,0.2282838137820363,0.2,0.2511255741119385,7.126666666666667e-07,0.0108190091001011
seed1,1080,-0.0205794088542461,0.1466505549848079,0.0009873837232589,0.0246849920600652,0.1549982412019744,0.6,0.6466764807701111,7.193333333333333e-07,0.0109201213346814
seed1,1090,-0.0185585111379623,0.2109207063913345,0.0010600715875625,0.0265017723664641,0.1545644020428881,0.6,14.382843017578123,7.259999999999999e-07,0.0110212335692618
seed1,1100,0.3417276509106159,0.5956862412393094,0.0021283701062202,0.0631612662225961,0.2374630880542099,0.3,23.79288673400879,7.326666666666667e-07,0.0111223458038422
seed1,1110,-0.3554521545767784,0.6823819467797876,0.0024716023355722,0.0617902783676981,0.235904789250344,0.1,2.870856523513794,7.393333333333333e-07,0.0112234580384226
seed1,1120,-0.0726581761613488,0.2907383131794631,0.000748520065099,0.0598107475787401,0.1947857544058933,0.1,0.0108983442187309,7.459999999999999e-07,0.011324570273003
seed1,1130,0.2736761480569839,0.4945945084095001,-0.0115495681762695,0.059812393784523,0.1909804559545591,0.4,19.55714607238769,7.526666666666667e-07,0.0114256825075834
seed1,1140,0.3729400049895048,0.5292111825197935,0.0025810392573475,0.1023383114486932,0.2759963011369109,0.1,2.481306552886963,7.593333333333333e-07,0.0115267947421638
seed1,1150,0.1425279922783374,0.1264786664396524,-0.0140156880021095,0.0211293756961822,0.1189442262053489,0.3,0.1029403805732727,7.66e-07,0.0116279069767441
seed1,1160,-0.1310922475531697,0.3015978053212166,0.0004042960703372,0.068051591143012,0.2226701981853693,0.3,1.430724024772644,7.726666666666666e-07,0.0117290192113245
seed1,1170,-0.0256812512874603,0.0853297479450702,0.001214759517461,0.0289888866245746,0.1907881187740713,0.6,0.436770498752594,7.793333333333333e-07,0.0118301314459049
seed1,1180,-0.0425522673875093,0.0860377471894025,0.0020556854084134,0.0513921186327934,0.2243502849712967,0.4,0.0009621047647669,7.86e-07,0.0119312436804853
seed1,1190,-0.0308777000755071,0.1346396658569574,0.0047303013503551,0.1161793565377593,0.2812525761313736,0.2,0.0138175264000892,7.926666666666666e-07,0.0120323559150657
seed1,1200,-0.1477146591991186,0.4319568805396557,0.0017328057438135,0.1283653376623988,0.2697973085567355,0.2,2.499114513397217,7.993333333333333e-07,0.0121334681496461
seed1,1210,0.0329901807010173,0.2611352406442165,0.0046751294285058,0.1168782396242022,0.2451741637196391,0.2,0.0006729267770424,8.06e-07,0.0122345803842264
seed1,1220,0.2101991668343544,0.3568630743538961,-0.0011196242645382,0.1617323193699121,0.1956905596423894,0.2,1.1369341611862185,8.126666666666666e-07,0.0123356926188068
seed1,1230,0.1373752832412719,0.5257119618356227,-0.0048012144863605,0.100900324806571,0.2394790829159319,0.3,0.0043659289367496,8.193333333333333e-07,0.0124368048533872
seed1,1240,-0.0272009651176631,0.3676839357241988,0.0062754459679126,0.1568861905485391,0.2769532179459929,0.0,1.7572509050369265,8.259999999999999e-07,0.0125379170879676
seed1,1250,-0.2996618216857314,0.4357846528291702,0.0022967342287302,0.0574182407930493,0.1792171407490968,0.3,8.364470481872559,8.326666666666666e-07,0.012639029322548
seed1,1260,-0.1751617170870304,0.426247964054346,-0.0090451292693614,0.054410695657134,0.1808123611379414,0.3,4.887709617614746,8.393333333333334e-07,0.0127401415571284
seed1,1270,0.0613426018506288,0.282652641274035,0.0032211054116487,0.1320461403578519,0.2075937337940558,0.4,0.9019049406051636,8.459999999999999e-07,0.0128412537917087
seed1,1280,-0.2072544168680906,0.2653740005567669,0.0035034961998462,0.0873562805354595,0.2334726322442293,0.2,0.3140836358070373,8.526666666666666e-07,0.0129423660262891
seed1,1290,-0.1140851896256208,0.603819577395916,0.0054341822862625,0.1477880530059337,0.2805477211251855,0.0,3.6547634601593018,8.593333333333333e-07,0.0130434782608695
seed1,1300,0.0685946301557123,0.4893198572099209,0.0065270155668258,0.2345855262130499,0.2641223533544689,0.2,22.92322540283203,8.659999999999999e-07,0.0131445904954499
seed1,1310,-0.0536308698356151,0.3187277846038341,0.0067338734865188,0.1560502527281642,0.278010394750163,0.2,3.576007843017578,8.726666666666666e-07,0.0132457027300303
seed1,1320,0.2824430959764868,0.6726766475010664,0.0034328110516071,0.2942300125956535,0.2552617080044001,0.3,0.8877282738685608,8.793333333333333e-07,0.0133468149646107
seed1,1330,0.0063970647752285,0.4348370779305696,0.008505330979824,0.2354947479441761,0.2326655675889924,0.4,0.0082164742052555,8.86e-07,0.0134479271991911
seed1,1340,0.4010985180735588,0.47601183578372,-0.0051109578460454,0.211767878010869,0.2587899507023394,0.2,6.935154438018799,8.926666666666666e-07,0.0135490394337714
seed1,1350,0.1470489618368446,0.2386345952749252,0.0110242709517478,0.2756569487974047,0.2541414555162191,0.3,0.0019148001447319,8.993333333333333e-07,0.0136501516683518
seed1,1360,0.4938182258978486,0.6146965406835079,-0.0011929404921829,0.3082910690456629,0.2481185235548764,0.2,0.0003741217951755,9.06e-07,0.0137512639029322
seed1,1370,-0.0251240449491888,0.3401270172558724,0.0116738721728324,0.2622493735205353,0.2939157304819673,0.1,15.054742813110352,9.126666666666666e-07,0.0138523761375126
seed1,1380,0.1824924690648913,0.461886983551085,0.0102745682001113,0.256863996386528,0.2545458262786269,0.2,4.425808429718018,9.193333333333332e-07,0.013953488372093
seed1,1390,-0.0647825537249446,0.1496667470782995,0.0120159223675727,0.3003981644287705,0.240152420476079,0.5,0.0557975396513938,9.26e-07,0.0140546006066734
seed1,1400,0.0706251494586467,0.2494924947619438,0.0172610715031623,0.2795076202601194,0.2541288834298029,0.3,11.79842472076416,9.326666666666666e-07,0.0141557128412537
seed1,1410,0.0271237723529338,0.4557751696556806,0.0235525667667388,0.5888140548020602,0.3043243512511253,0.0,16.172649383544922,9.393333333333334e-07,0.0142568250758341
seed1,1420,0.051746345218271,0.120740235550329,0.0102398216724395,0.2839969798300444,0.187605602433905,0.5,2.488302707672119,9.46e-07,0.0143579373104145
seed1,1430,0.3728637849912047,0.4867399992421269,-0.0050599250942468,0.4393367510288953,0.2249283196637407,0.2,0.0421904064714908,9.526666666666666e-07,0.0144590495449949
seed1,1440,0.3162795785814524,0.4293249011039733,-0.0087495245039463,0.3869156822562217,0.2642817181069404,0.3,8.726478576660156,9.593333333333333e-07,0.0145601617795753
seed1,1450,0.188095324486494,0.4349574534222483,0.0117655538022518,0.7195469073951244,0.2687692564446479,0.1,10.031411170959473,9.66e-07,0.0146612740141557
seed1,1460,0.1571255132555961,0.817505007982254,0.023260560631752,0.7404967319220305,0.2801018456928432,0.2,1.6660197973251345,9.726666666666666e-07,0.014762386248736
seed1,1470,0.3640793927013874,0.4455283194780349,0.0198239505290985,0.4955985438078641,0.2455553644802421,0.3,0.013086955063045,9.793333333333333e-07,0.0148634984833164
seed1,1480,0.2112191518768668,0.2827403496950865,0.0167237713932991,0.4722368251532316,0.2915149266598746,0.2,16.664459228515625,9.86e-07,0.0149646107178968
seed1,1490,0.1636595547199249,0.4597349196672439,0.0137460246682167,0.3436506487429142,0.2911562997847795,0.1,9.090545654296877,9.926666666666666e-07,0.0150657229524772
seed1,1500,0.2126073721796274,0.654595871642232,0.0141748055815696,0.3543702065944671,0.2217353558167815,0.2,14.67731475830078,9.99333333333333e-07,0.0151668351870576
seed1,1510,0.1703047469258308,0.3265926800668239,0.0136153653264045,0.3283994127064943,0.2679280035197734,0.1,20.168607711791992,9.999997539434003e-07,0.015267947421638
seed1,1520,0.1534219222143292,0.5739039726555347,0.0160998448729515,0.40249601341784,0.3023884853813797,0.1,11.729375839233398,9.999989033776898e-07,0.0153690596562184
seed1,1530,0.2473734820960089,0.7593794422224164,0.0181699350476264,0.4981941388919949,0.3232408322393894,0.0,6.832821369171143,9.99997445266164e-07,0.0154701718907987
seed1,1540,0.1537563145160675,0.3997677862644195,0.015240278840065,0.2464965444058179,0.2008154978044331,0.4,5.768517075921409e-05,9.999953796105958e-07,0.0155712841253791
seed1,1550,0.3488226030021906,0.760006001777947,0.031946450471878,0.4629664696753025,0.2678973789792508,0.1,6.510729789733887,9.999927064134948e-07,0.0156723963599595
seed1,1560,-0.2020928340964019,0.3310144824907183,0.0189834952354431,0.5008876372128725,0.3002290883101522,0.1,0.5871674418449402,9.999894256781094e-07,0.0157735085945399
seed1,1570,0.2533051252365112,0.4534823656082153,0.0117035649716854,0.2874145278707146,0.2658131660893559,0.3,3.968337774276733,9.999855374084258e-07,0.0158746208291203
seed1,1580,0.2074911415576935,0.3965278252959251,0.0247505441308021,0.6187639150768518,0.2332442211918532,0.4,3.5594871044158936,9.999810416091688e-07,0.0159757330637007
seed1,1590,0.0492535188794136,0.2568925673142075,0.0201248586177825,0.5396966155618429,0.2661732706939801,0.2,12.428930282592772,9.99975938285801e-07,0.016076845298281
seed1,1600,0.1033336667343974,0.2866217106580734,0.020192152261734,0.5548508942127228,0.2846336489077657,0.0,0.015346735715866,9.999702274445234e-07,0.0161779575328614
seed1,1610,0.2480677369982004,0.4708200998604298,-0.0146441385149955,0.2619185768067836,0.2230815984075889,0.3,20.794546127319336,9.999639090922756e-07,0.0162790697674418
seed1,1620,-0.0149343999102711,0.3082036390900612,0.0337045967578888,0.8426148599013686,0.3228239961899817,0.0,13.61589527130127,9.999569832367346e-07,0.0163801820020222
seed1,1630,0.1770823551341891,0.3911762289702892,0.0204690694808959,0.5117269933223725,0.2452380141709,0.1,2.5082664489746094,9.99949449886316e-07,0.0164812942366026
